mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,sigma_y,LL
-0.00851177271172656,-0.988736155433833,0.00475470949006159,-1.17346343147974,0.00337833735993708,0.0789505202863988,0.011908219635649,0.0415009615590528,0.728957225790778,455.648044632921
-0.00801448276912682,-0.988736155433833,0.00482897697815457,-1.23177936733961,0.00337833735993708,0.0789505202863988,0.0150776544484215,-0.0483232717470183,0.651775353522834,463.113881284725
-0.0080996994557241,-0.988736155433833,0.00482051494871191,-1.26704474581707,0.00337833735993708,0.0789505202863988,0.0103701832886653,0.191553354841513,0.756771084134349,492.988002014097
-0.00797761819449457,-0.988736155433833,0.00476040142066476,-1.23702023127315,0.00337833735993708,0.0789505202863988,0.00946357870558113,0.0630325585568691,0.687854394464255,491.671332474629
-0.00803411503462882,-0.988736155433833,0.00480248719194575,-1.21034429914558,0.00337833735993708,0.0789505202863988,0.00391606332258691,-0.0612171671121088,0.720103172076744,478.791343532349
-0.00879076500579183,-0.988736155433833,0.00485815508279754,-1.1887428269602,0.00337833735993708,0.0798937775955943,0.0097846018159944,0.0863654304411855,0.682030813839797,488.018331898922
-0.00875275702839908,-0.988736155433833,0.00482954383653219,-1.24622677468095,0.00337833735993708,0.0798937775955943,0.00982491789468614,0.0381279027497505,0.714427181567055,461.888186620575
-0.00824447740747468,-0.988736155433833,0.00481628722392868,-1.28632426608646,0.00337833735993708,0.0798937775955943,0.0226027050095625,0.067540991938547,0.731296681710424,475.262627832854
-0.00836595970921701,-0.988736155433833,0.00479519496519071,-1.22171147054591,0.00337833735993708,0.0765511197945918,0.00223725466975394,0.0304967521542875,0.687281185774646,478.863990443082
-0.00823915830775992,-0.988736155433833,0.0048039944416562,-1.24916966007198,0.00337833735993708,0.0765511197945918,0.0156520907758991,0.141054730773962,0.676892517431005,503.412177944983
-0.00822761752003757,-0.988736155433833,0.0048093082739361,-1.25864911754273,0.00337833735993708,0.0797709660164621,0.0146594503980286,0.139339774124998,0.65609653511161,453.532953027833
-0.00824162701201493,-0.988736155433833,0.00479676640196673,-1.25229038391147,0.00337833735993708,0.0797709660164621,0.0105669113754826,0.0937810904380267,0.740150540847326,513.78273321951
-0.00834842218013095,-0.988736155433833,0.00483222966635464,-1.24095538121118,0.00337833735993708,0.0807084246804083,0.00065693667294682,0.0674888278702766,0.762293272496017,501.889753918613
-0.00791011913699455,-0.988736155433833,0.00476856095467645,-1.26535892567977,0.00337833735993708,0.0807084246804083,0.00681250646478198,0.0353681811266469,0.659159416905488,492.529511420768
-0.00763409259026926,-0.988736155433833,0.00477018921269812,-1.25554042163228,0.00337833735993708,0.0807084246804083,0.0134012292224932,0.0437564741258607,0.774896192967988,496.49763028762
-0.00724285610306334,-0.988736155433833,0.00476322841523256,-1.22517873257905,0.00337833735993708,0.0807084246804083,0.0248944452449545,-0.0339433293706992,0.774542074680229,487.428425185202
-0.00753187052328624,-0.988736155433833,0.00473870930926199,-1.21490334696842,0.00337833735993708,0.0807084246804083,0.00965002739901445,-0.016933315917769,0.784067515703903,502.322682353477
-0.00728109313013843,-0.988736155433833,0.00475288811306334,-1.234861930477,0.00337833735993708,0.0807084246804083,0.0236480761550915,0.0719911560818555,0.696876839863102,472.127467118353
