log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
0.0445731588701386,3.47645541236194,2.8302506879279,1.22832066685483,1.38365693141853
0.0469648918747159,3.42953255104028,2.80955094882944,1.2206692861253,1.37503793943458
0.0493566248792933,3.38240422416869,2.78855668892693,1.212958745863,1.36635230646691
0.0517483578838707,3.33502047325714,2.76729219744255,1.20515660628078,1.35756349031804
0.054140090888448,3.28724335281087,2.74572015017448,1.19722447045522,1.34862823830108
0.0565318238930253,3.23887530847793,2.72375780308815,1.18912015774888,1.33949903551789
0.0589235568976026,3.18968723247923,2.70127228789794,1.18080922340538,1.33013708124873
0.06131528990218,3.13949567226295,2.67808333626308,1.17229200068274,1.32054275089623
0.0637070229067573,3.08821800123022,2.65397550898269,1.1636196305421,1.31077365282541
0.0660987559113347,3.03584992969077,2.62871552258774,1.15487959941068,1.30092833719886
0.068490488915912,2.98252808191176,2.60209539278722,1.14620243753517,1.29115384141932
0.0708822219204894,2.92850562977338,2.57392850685144,1.13775717623007,1.28164057289119
0.0732739549250667,2.87413475804681,2.54408584071263,1.12973183217817,1.2726003253206
0.0756656879296441,2.81974946460422,2.51250070482907,1.12228802928676,1.26421516194695
0.0780574209342214,2.76572628933101,2.47920920853723,1.11556793182566,1.2566452254615
0.0804491539387988,2.71230574814733,2.44431336841218,1.10963912532591,1.24996664841743
0.0828408869433761,2.65965520478281,2.40799740857952,1.1045091640492,1.24418794040578
0.0852326199479534,2.60776436076192,2.37052005813515,1.1000811200954,1.23919991580061
0.0876243529525307,2.55650351215157,2.33218249600941,1.09618501833625,1.23481110402693
0.0900160859571081,2.50561497104528,2.29333621827984,1.09256329319416,1.23073136717012
0.0924078189616855,2.45476147899749,2.25432310863167,1.0889128845809,1.22661931946422
0.0947995519662628,2.40361965094779,2.21546555104261,1.08492756739848,1.22213000987906
0.0971912849708401,2.35192580767859,2.17702818853953,1.08033778343329,1.21695979124763
0.0995830179754175,2.29954733851087,2.13923492295141,1.07493913540748,1.21087841774088
0.101974750979995,2.24653061053133,2.10217762511639,1.06866831027514,1.2038145695991
0.104366483984572,2.19312903602065,2.06588551872505,1.06159272435102,1.19584418875969
0.10675821698915,2.13971826442071,2.03029211083397,1.0538967535769,1.18717496777126
0.109149949993727,2.08679965285101,1.99525986727508,1.04587862818137,1.17814285174499
0.111541682998304,2.03484601830694,1.96058659086319,1.03787612737424,1.16912833622859
0.113933416002882,1.98422771897642,1.92604946931074,1.03020599968624,1.16048822650257
0.116325149007459,1.93512707621948,1.89143083581526,1.02310221424797,1.15248607997341
0.118716882012036,1.88749557022004,1.85652797469,1.01668038184838,1.14525212783708
0.121108615016614,1.84105553029376,1.82119907926574,1.01090295468194,1.13874407390594
0.123500348021191,1.79537965528404,1.78536529591829,1.00560913746259,1.13278078835123
0.125892081025768,1.74994028259393,1.74902474847441,1.00052345406794,1.12705195770473
0.128283814030346,1.70426588193083,1.71226520199478,0.995328223656806,1.12119972647338
0.130675547034923,1.65799553870282,1.67523789540444,0.989707517512038,1.11486821286579
0.1330672800395,1.6109333492953,1.63815948459297,0.983380045988358,1.10774055469937
0.135459013044078,1.56308332114557,1.60126325607287,0.976156366055046,1.09960335154079
0.137850746048655,1.51459865742033,1.56481188611339,0.967911012730239,1.09031527181721
0.140242479053232,1.46575849093924,1.52903657627756,0.958615715071788,1.07984446937794
0.14263421205781,1.41691994096485,1.49414723947927,0.948313461703189,1.06823936928694
0.145025945062387,1.36843453094244,1.46028548452787,0.937100687120008,1.05560860136851
0.147417678066964,1.32064637366247,1.42754374653744,0.925117970546087,1.04211052281938
