XBTEUR KRKN Curncy,,,,
42547,578.86,#N/A N/A,,
42548,587.4,596.01,,
42549,587.56,587.4,,
42550,577.8,587.56,,
42551,601.77,577.8,,
42552,609.99,601.77,,
42553,626.79,#N/A N/A,,
42554,592.4,#N/A N/A,,
42555,608.99,609.99,,
42556,611.4,608.99,,
42557,613.98,611.4,,
42558,564.72,613.98,,
42559,604.99,564.72,,
42560,584.94,#N/A N/A,,
42561,589.35,#N/A N/A,,
42562,588.81,604.99,,
42563,606.98,588.81,,
42564,599,606.98,,
42565,599.39,599,,
42566,606.07,599.39,,
42567,602.5,#N/A N/A,,
42568,617.49,#N/A N/A,,
42569,610.85,606.07,,
42570,609.36,610.85,,
42571,603.2,609.36,,
42572,602.56,603.2,,
42573,598.8,602.56,,
42574,601,#N/A N/A,,
42575,603.83,#N/A N/A,,
42576,595,598.8,,
42577,595.18,595,,
42578,594.32,595.18,,
42579,591.33,594.32,,
42580,588.98,591.33,,
42581,586.13,#N/A N/A,,
42582,565.2,#N/A N/A,,
42583,546.99,588.98,,
42584,494.5,546.99,,
42585,512.34,494.5,,
42586,521.22,512.34,,
42587,521.89,521.22,,
42588,530,#N/A N/A,,
42589,538.78,#N/A N/A,,
42590,538.99,521.89,,
42591,531.67,538.99,,
42592,533.05,531.67,,
42593,531.97,533.05,,
42594,525.92,531.97,,
42595,525.65,#N/A N/A,,
42596,509.6,#N/A N/A,,
42597,508.99,525.92,,
42598,514.01,508.99,,
42599,509.88,514.01,,
42600,507.73,509.88,,
42601,510.13,507.73,,
42602,514.81,#N/A N/A,,
42603,514.9,#N/A N/A,,
42604,518.61,510.13,,
42605,515.06,518.61,,
42606,515.19,515.06,,
42607,510.38,515.19,,
42608,515.45,510.38,,
42609,508.99,#N/A N/A,,
42610,511.08,#N/A N/A,,
42611,512.75,515.45,,
42612,516.49,512.75,,
42613,514.64,516.49,,
42614,510.42,514.64,,
42615,512.99,510.42,,
42616,530.49,#N/A N/A,,
42617,541.49,#N/A N/A,,
42618,541.99,512.99,,
42619,542.89,541.99,,
42620,545.62,542.89,,
42621,555.16,545.62,,
42622,554.06,555.16,,
42623,557.43,#N/A N/A,,
42624,534.44,#N/A N/A,,
42625,542.09,554.06,,
42626,545.09,542.09,,
42627,544.96,545.09,,
42628,542.46,544.96,,
42629,543.7,542.46,,
42630,543.78,#N/A N/A,,
42631,545.88,#N/A N/A,,
42632,545.62,543.7,,
42633,544.98,545.62,,
42634,531.26,544.98,,
42635,532.49,531.26,,
42636,537.68,532.49,,
42637,538.85,#N/A N/A,,
42638,535.99,#N/A N/A,,
42639,541.98,537.68,,
42640,540.02,541.98,,
42641,542.22,540.02,,
42642,541.37,542.22,,
42643,543.11,541.37,,
42644,550.26,#N/A N/A,,
42645,546,#N/A N/A,,
42646,546.99,543.11,,
42647,545.88,546.99,,
42648,549.61,545.88,,
42649,551.46,549.61,,
42650,557,551.46,,
42651,555.4,#N/A N/A,,
42652,553.73,#N/A N/A,,
42653,557.91,557,,
42654,578.03,557.91,,
42655,577.45,578.03,,
42656,575,577.45,,
42657,582.76,575,,
42658,583.17,#N/A N/A,,
42659,584.67,#N/A N/A,,
42660,582.7,582.76,,
42661,580.75,582.7,,
42662,576.86,580.75,,
42663,579.65,576.86,,
42664,582.51,579.65,,
42665,601.99,#N/A N/A,,
42666,600.19,#N/A N/A,,
42667,599.46,582.51,,
42668,604.57,599.46,,
42669,619,604.57,,
42670,627.22,619,,
42671,628.8,627.22,,
42672,649.45,#N/A N/A,,
42673,630,#N/A N/A,,
42674,640.75,628.8,,
42675,659.77,640.75,,
42676,658.79,659.77,,
42677,626.26,658.79,,
42678,627,626.26,,
42679,630.25,#N/A N/A,,
42680,639.59,#N/A N/A,,
42681,634.41,627,,
42682,644.99,634.41,,
42683,658.31,644.99,,
42684,652.75,658.31,,
42685,660.43,652.75,,
42686,648.98,#N/A N/A,,
42687,645.18,#N/A N/A,,
42688,658.34,660.43,,
42689,661.55,658.34,,
42690,694.31,661.55,,
42691,693.89,694.31,,
42692,701.99,693.89,,
42693,705.16,#N/A N/A,,
42694,687.93,#N/A N/A,,
42695,696.51,701.99,,
42696,706.6,696.51,,
42697,702.29,706.6,,
42698,700.9,702.29,,
42699,699.88,700.9,,
42700,696.48,#N/A N/A,,
42701,693.9,#N/A N/A,,
42702,692.8,699.88,,
42703,692.89,692.8,,
42704,701.74,692.89,,
42705,705.5,701.74,,
42706,730.09,705.5,,
42707,723.29,#N/A N/A,,
42708,726.78,#N/A N/A,,
42709,710,730.09,,
42710,715.82,710,,
42711,722.11,715.82,,
42712,727.48,722.11,,
42713,732.5,727.48,,
42714,737,#N/A N/A,,
42715,731.81,#N/A N/A,,
42716,738,732.5,,
42717,738.9,738,,
42718,739.49,738.9,,
42719,747.73,739.49,,
42720,752.69,747.73,,
42721,759.46,#N/A N/A,,
42722,760,#N/A N/A,,
42723,764.06,752.69,,
42724,771.89,764.06,,
42725,794.43,771.89,,
42726,825.58,794.43,,
42727,873,825.58,,
42728,853,#N/A N/A,,
42729,855,#N/A N/A,,
42730,861.72,873,,
42731,893.13,861.72,,
42732,927.99,893.13,,
42733,926,927.99,,
42734,906.04,926,,
42735,913,#N/A N/A,,
42736,951.58,#N/A N/A,,
42737,967,906.04,,
42738,983,967,,
42739,1042.92,983,,
42740,916,1042.92,,
42741,860.97,916,,
42742,846.75,#N/A N/A,,
42743,868.61,#N/A N/A,,
42744,853,860.97,,
42745,867.06,853,,
42746,750,867.06,,
42747,778.4,750,,
42748,787,778.4,,
42749,779.47,#N/A N/A,,
42750,775.58,#N/A N/A,,
42751,790.9,787,,
42752,845.53,790.9,,
42753,826.09,845.53,,
42754,850.82,826.09,,
42755,846.59,850.82,,
42756,865.5,#N/A N/A,,
42757,864,#N/A N/A,,
42758,860.9,846.59,,
42759,840.1,860.9,,
42760,836.3,840.1,,
42761,858.01,836.3,,
42762,864.07,858.01,,
42763,864.18,#N/A N/A,,
42764,859.31,#N/A N/A,,
42765,863.29,864.07,,
42766,890.65,863.29,,
42767,911.99,890.65,,
42768,941.22,911.99,,
42769,941,941.22,,
42770,952.01,#N/A N/A,,
42771,944.56,#N/A N/A,,
42772,955.3,941,,
42773,986.32,955.3,,
42774,993.31,986.32,,
42775,909.18,993.31,,
42776,943.48,909.18,,
42777,954.89,#N/A N/A,,
42778,945.12,#N/A N/A,,
42779,945.63,943.48,,
42780,955.03,945.63,,
42781,958,955.03,,
42782,980.89,958,,
42783,997,980.89,,
42784,1001.2,#N/A N/A,,
42785,990.59,#N/A N/A,,
42786,999,997,,
42787,1053,999,,
42788,1063.56,1053,,
42789,1096.31,1063.56,,
42790,1114.59,1096.31,,
42791,1094,#N/A N/A,,
42792,1107.34,#N/A N/A,,
42793,1121.97,1114.59,,
42794,1124.25,1121.97,,
42795,1156.7,1124.25,,
42796,1185.01,1156.7,,
42797,1202.99,1185.01,,
42798,1186.91,#N/A N/A,,
42799,1188.83,#N/A N/A,,
42800,1204.92,1202.99,,
42801,1178.11,1204.92,,
42802,1097.5,1178.11,,
42803,1132,1097.5,,
42804,1025,1132,,
42805,1093.49,#N/A N/A,,
42806,1141,#N/A N/A,,
42807,1158.49,1025,,
42808,1170.91,1158.49,,
42809,1161.01,1170.91,,
42810,1065.14,1161.01,,
42811,1015.91,1065.14,,
42812,868.4,#N/A N/A,,
42813,974.81,#N/A N/A,,
42814,946.8,1015.91,,
42815,1010,946.8,,
42816,936.01,1010,,
42817,963.46,936.01,,
42818,883.98,963.46,,
42819,865.54,#N/A N/A,,
42820,895,#N/A N/A,,
42821,936.6,883.98,,
42822,942,936.6,,
42823,958.64,942,,
42824,962.44,958.64,,
42825,1001.51,962.44,,
42826,1005,#N/A N/A,,
42827,1031.73,#N/A N/A,,
42828,1077.29,1001.51,,
42829,1064.37,1077.29,,
42830,1059.26,1064.37,,
42831,1121.51,1059.26,,
42832,1131.41,1121.51,,
42833,1106.99,#N/A N/A,,
42834,1138.62,#N/A N/A,,
42835,1132.12,1131.41,,
42836,1153.73,1132.12,,
42837,1137.25,1153.73,,
42838,1097,1137.25,,
42839,1111.32,1097,,
42840,1106.99,#N/A N/A,,
42841,1109.81,#N/A N/A,,
42842,1117.24,1111.32,,
42843,1123.99,1117.24,,
42844,1124.55,1123.99,,
42845,1154.54,1124.55,,
42846,1155.9,1154.54,,
42847,1148.72,#N/A N/A,,
42848,1143.98,#N/A N/A,,
42849,1155.66,1155.9,,
42850,1170,1155.66,,
42851,1180.73,1170,,
42852,1221.93,1180.73,,
42853,1185,1221.93,,
42854,1217.49,#N/A N/A,,
42855,1215.88,#N/A N/A,,
42856,1273.98,1185,,
42857,1300.58,1273.98,,
42858,1381,1300.58,,
42859,1335.69,1381,,
42860,1373.32,1335.69,,
42861,1404.78,#N/A N/A,,
42862,1404,#N/A N/A,,
42863,1495,1373.32,,
42864,1558.79,1495,,
42865,1632,1558.79,,
42866,1677.79,1632,,
42867,1560.01,1677.79,,
42868,1616.76,#N/A N/A,,
42869,1640.29,#N/A N/A,,
42870,1586.09,1560.01,,
42871,1608.79,1586.09,,
42872,1647.72,1608.79,,
42873,1695.66,1647.72,,
42874,1731.4,1695.66,,
42875,1798.91,#N/A N/A,,
42876,1796.11,#N/A N/A,,
42877,1884.89,1731.4,,
42878,1968.27,1884.89,,
42879,2167.98,1968.27,,
42880,2098.19,2167.98,,
42881,1987.9,2098.19,,
42882,1790,#N/A N/A,,
42883,1814.3,#N/A N/A,,
42884,2049.92,1987.9,,
42885,2013.18,2049.92,,
42886,2053.69,2013.18,,
42887,2127,2053.69,,
42888,2173,2127,,
42889,2276.93,#N/A N/A,,
42890,2238.8,#N/A N/A,,
42891,2355.96,2173,,
42892,2553.7,2355.96,,
42893,2461,2553.7,,
42894,2472.8,2461,,
42895,2545,2472.8,,
42896,2518.48,#N/A N/A,,
42897,2589.01,#N/A N/A,,
42898,2314.89,2545,,
42899,2394.22,2314.89,,
42900,2290,2394.22,,
42901,2128.64,2290,,
42902,2232.11,2128.64,,
42903,2353.7,#N/A N/A,,
42904,2204.95,#N/A N/A,,
42905,2285.34,2232.11,,
42906,2469.98,2285.34,,
42907,2389,2469.98,,
42908,2389.96,2389,,
42909,2426.56,2389.96,,
42910,2294.59,#N/A N/A,,
42911,2199.78,#N/A N/A,,
42912,2042.3,2426.56,,
42913,2145.42,2042.3,,
42914,2270.89,2145.42,,
42915,2240.68,2270.89,,
42916,2200.29,2240.68,,
42917,2092,#N/A N/A,,
42918,2180,#N/A N/A,,
42919,2258.88,2200.29,,
42920,2269.99,2258.88,,
42921,2295.15,2269.99,,
42922,2281,2295.15,,
42923,2209.19,2281,,
42924,2237.18,#N/A N/A,,
42925,2220.92,#N/A N/A,,
42926,2081.99,2209.19,,
42927,2032.25,2081.99,,
42928,2084.8,2032.25,,
42929,2052,2084.8,,
42930,1890,2052,,
42931,1755,#N/A N/A,,
42932,1630,#N/A N/A,,
42933,1889,1890,,
42934,2072,1889,,
42935,1958.99,2072,,
42936,2350,1958.99,,
42937,2270,2350,,
42938,2403.44,#N/A N/A,,
42939,2391.12,#N/A N/A,,
42940,2382,2270,,
42941,2128.8,2382,,
42942,2166.93,2128.8,,
42943,2230.01,2166.93,,
42944,2353.26,2230.01,,
42945,2346.94,#N/A N/A,,
42946,2362.16,#N/A N/A,,
42947,2473,2353.26,,
42948,2327.84,2473,,
42949,2278,2327.84,,
42950,2369,2278,,
42951,2418,2369,,
42952,2793.97,#N/A N/A,,
42953,2766.64,#N/A N/A,,
42954,2863.39,2418,,
42955,2954.2,2863.39,,
42956,2879.3,2954.2,,
42957,2917.5,2879.3,,
42958,3050.12,2917.5,,
42959,3203.09,#N/A N/A,,
42960,3401.29,#N/A N/A,,
42961,3640,3050.12,,
42962,3469.8,3640,,
42963,3722.37,3469.8,,
42964,3702.47,3722.37,,
42965,3438,3702.47,,
42966,3525,#N/A N/A,,
42967,3517,#N/A N/A,,
42968,3414,3438,,
42969,3475,3414,,
42970,3519.99,3475,,
42971,3624,3519.99,,
42972,3677.98,3624,,
42973,3665,#N/A N/A,,
42974,3654.15,#N/A N/A,,
42975,3644.98,3677.98,,
42976,3822.01,3644.98,,
42977,3834.99,3822.01,,
42978,3994.57,3834.99,,
42979,4112.02,3994.57,,
42980,3854.9,#N/A N/A,,
42981,3883.96,#N/A N/A,,
42982,3639.4,4112.02,,
42983,3827.6,3639.4,,
42984,3875,3827.6,,
42985,3837.8,3875,,
42986,3577.3,3837.8,,
42987,3617.4,#N/A N/A,,
42988,3618.2,#N/A N/A,,
42989,3544.3,3577.3,,
42990,3519,3544.3,,
42991,3265.6,3519,,
42992,2864.9,3265.6,,
42993,3162.4,2864.9,,
42994,3123.7,#N/A N/A,,
42995,3148,#N/A N/A,,
42996,3388.1,3162.4,,
42997,3267.1,3388.1,,
42998,3319.9,3267.1,,
42999,3030,3319.9,,
43000,3042.3,3030,,
43001,3165,#N/A N/A,,
43002,3084.9,#N/A N/A,,
43003,3320,3042.3,,
43004,3268,3320,,
43005,3519.3,3268,,
43006,3520,3519.3,,
43007,3526.8,3520,,
43008,3660,#N/A N/A,,
43009,3644.5,#N/A N/A,,
43010,3745,3526.8,,
43011,3648.6,3745,,
43012,3578.1,3648.6,,
43013,3712.6,3578.1,,
43014,3693.6,3712.6,,
43015,3689.7,#N/A N/A,,
43016,3888,#N/A N/A,,
43017,4099.5,3693.6,,
43018,4115.6,4099.5,,
43019,4069,4115.6,,
43020,4451.8,4069,,
43021,4729.9,4451.8,,
43022,4770,#N/A N/A,,
43023,4651.3,#N/A N/A,,
43024,4790.4,4729.9,,
43025,4744.7,4790.4,,
43026,4667,4744.7,,
43027,4795.8,4667,,
43028,5049,4795.8,,
43029,5175.1,#N/A N/A,,
43030,5000.3,#N/A N/A,,
43031,5016,5049,,
43032,4769.9,5016,,
43033,4857.5,4769.9,,
43034,5046.1,4857.5,,
43035,4994.9,5046.1,,
43036,4955.8,#N/A N/A,,
43037,5275,#N/A N/A,,
43038,5243.5,4994.9,,
43039,5482.8,5243.5,,
43040,5701,5482.8,,
43041,6045,5701,,
43042,6269.7,6045,,
43043,6389.5,#N/A N/A,,
43044,6345,#N/A N/A,,
43045,6142.6,6269.7,,
43046,6103,6142.6,,
43047,6296.8,6103,,
43048,6187.1,6296.8,,
43049,5574.1,6187.1,,
43050,5450,#N/A N/A,,
43051,4970,#N/A N/A,,
43052,5601.1,5574.1,,
43053,5689.9,5601.1,,
43054,6207,5689.9,,
43055,6684,6207,,
43056,6580,6684,,
43057,6628,#N/A N/A,,
43058,6772,#N/A N/A,,
43059,6961.4,6580,,
43060,6940,6961.4,,
43061,6973,6940,,
43062,6880,6973,,
43063,6928,6880,,
43064,7229.4,#N/A N/A,,
43065,7626.6,#N/A N/A,,
43066,8040.8,6928,,
43067,8315,8040.8,,
43068,8698.6,8315,,
43069,8280,8698.6,,
43070,9215,8280,,
43071,9270.1,#N/A N/A,,
43072,9049,#N/A N/A,,
43073,9642,9215,,
43074,9973,9642,,
43075,11295,9973,,
43076,13402,11295,,
43077,13230,13402,,
43078,12000,#N/A N/A,,
43079,11900,#N/A N/A,,
43080,14202.4,13230,,
43081,13650,14202.4,,
43082,13649.9,13650,,
43083,13599.6,13649.9,,
43084,14743,13599.6,,
43085,16170,#N/A N/A,,
43086,15505,#N/A N/A,,
43087,15526.8,14743,,
43088,14491,15526.8,,
43089,13798.4,14491,,
43090,12750,13798.4,,
43091,11956.3,12750,,
43092,12939.8,#N/A N/A,,
43093,11104.8,#N/A N/A,,
43094,11545.9,11956.3,,
43095,13335.3,11545.9,,
43096,12819,13335.3,,
43097,12020,12819,,
43098,12310,12020,,
43099,11024.9,#N/A N/A,,
43100,12018.4,#N/A N/A,,
43101,11498.9,12310,,
43102,12386.4,11498.9,,
43103,12700,12386.4,,
43104,12670,12700,,
43105,14300,12670,,
43106,13943,#N/A N/A,,
43107,13294.3,#N/A N/A,,
43108,12650.4,14300,,
43109,12303,12650.4,,
43110,12049.3,12303,,
43111,11406.1,12049.3,,
43113,11871.9,#N/A N/A,,
43114,11189,#N/A N/A,,
43115,11629.7,11406.1,,
43116,9549,11629.7,,
43117,9499.9,9549,,
43118,9664.5,9499.9,,
43119,9481.2,9664.5,,
43120,10633.4,#N/A N/A,,
43121,9410,#N/A N/A,,
43122,8450.1,9481.2,,
43123,8979.9,8450.1,,
43124,9100,8979.9,,
43125,9072.2,9100,,
43126,8815.1,9072.2,,
43127,9276.8,#N/A N/A,,
43128,9417.3,#N/A N/A,,
43129,9079.3,8815.1,,
43130,8170,9079.3,,
43131,8022.6,8170,,
43132,7259.5,8022.6,,
43133,6900,7259.5,,
43134,7368.8,#N/A N/A,,
43135,6431,#N/A N/A,,
43136,5699,6900,,
43137,6259.9,5699,,
43138,6604.8,6259.9,,
43139,6735,6604.8,,
43140,6980,6735,,
43141,6779.4,#N/A N/A,,
43142,6791.5,#N/A N/A,,
43143,7200,6980,,
43144,6944.7,7200,,
43145,7473.7,6944.7,,
43146,7940,7473.7,,
43147,8126.8,7940,,
43148,8740.5,#N/A N/A,,
43149,8718,#N/A N/A,,
43150,8983.5,8126.8,,
43151,9501.4,8983.5,,
43152,8350,9501.4,,
43153,8051.2,8350,,
43154,8082.8,8051.2,,
43155,7733.2,#N/A N/A,,
43156,7823.4,#N/A N/A,,
43157,8429.9,8082.8,,
43158,8773.3,8429.9,,
43159,8656.9,8773.3,,
43160,8879.5,8656.9,,
43161,8933.5,8879.5,,
43162,9129.8,#N/A N/A,,
43163,9200,#N/A N/A,,
43164,9351,8933.5,,
43165,8704.4,9351,,
43166,8083.9,8704.4,,
43167,7575,8083.9,,
43168,7340,7575,,
43169,7180,#N/A N/A,,
43170,7795,#N/A N/A,,
43171,7326.1,7340,,
43172,7314.7,7326.1,,
43173,6730.9,7314.7,,
43174,6748.4,6730.9,,
43175,6930,6748.4,,
43176,6351.7,#N/A N/A,,
43177,6197.6,#N/A N/A,,
43178,6817.8,6930,,
43179,7305.9,6817.8,,
43180,7201.3,7305.9,,
43181,6991.9,7201.3,,
43182,6989.4,6991.9,,
43183,7243,#N/A N/A,,
43184,7004,#N/A N/A,,
43185,6369.2,6989.4,,
43186,6480.1,6369.2,,
43187,6422.5,6480.1,,
43188,5751.8,6422.5,,
43189,5564.9,5751.8,,
43190,5588,#N/A N/A,,
43191,5602.2,#N/A N/A,,
43192,5633,5564.9,,
43193,6050.1,5633,,
43194,5584.1,6050.1,,
43195,5518.9,5584.1,,
43196,5383.7,5518.9,,
43197,5699.5,#N/A N/A,,
43198,5655.9,#N/A N/A,,
43199,5418,5383.7,,
43200,5547,5418,,
43201,5578.5,5547,,
43202,6263,5578.5,,
43203,6347.6,6263,,
43204,6539.6,#N/A N/A,,
43205,6723.8,#N/A N/A,,
43206,6470,6347.6,,
43207,6399,6470,,
43208,6626.9,6399,,
43209,6679.9,6626.9,,
43210,6951,6679.9,,
43211,7140.5,#N/A N/A,,
43212,7247.1,#N/A N/A,,
43213,7310,6951,,
43214,7735,7310,,
43215,7459.7,7735,,
43216,7497.2,7459.7,,
43217,7393.1,7497.2,,
43218,7725.2,#N/A N/A,,
43219,7689.7,#N/A N/A,,
43220,7681.9,7393.1,,
43221,7530,7681.9,,
43222,7654.1,7530,,
43223,8031.9,7654.1,,
43224,8084,8031.9,,
43225,8125,#N/A N/A,,
43226,7965.9,#N/A N/A,,
43227,7912.3,8084,,
43228,7706.4,7912.3,,
43229,7801,7706.4,,
43230,7623.4,7801,,
43231,7075.9,7623.4,,
43232,7067.8,#N/A N/A,,
43233,7296.7,#N/A N/A,,
43234,7377.6,7075.9,,
43235,7194,7377.6,,
43236,7035.3,7194,,
43237,6966.2,7035.3,,
43238,6985.1,6966.2,,
43239,7040,#N/A N/A,,
43240,7259.3,#N/A N/A,,
43241,7131.7,6985.1,,
43242,6877.2,7131.7,,
43243,6468.1,6877.2,,
43244,6457.8,6468.1,,
43245,6394,6457.8,,
43246,6452.8,#N/A N/A,,
43247,6256.7,#N/A N/A,,
43248,6200.9,6394,,
43249,6495.9,6200.9,,
43250,6300,6495.9,,
43251,6435.8,6300,,
43252,6374.8,6435.8,,
43253,6551.5,#N/A N/A,,
43254,6620,#N/A N/A,,
43255,6432.2,6374.8,,
43256,6519.5,6432.2,,
43257,6486.3,6519.5,,
43258,6488.3,6486.3,,
43259,6497.6,6488.3,,
43260,6490.7,#N/A N/A,,
43261,5716.2,#N/A N/A,,
43262,5755.8,6497.6,,
43263,5561.2,5755.8,,
43264,5318.1,5561.2,,
43265,5770.3,5318.1,,
43266,5605.6,5770.3,,
43267,5618,#N/A N/A,,
43268,5590.9,#N/A N/A,,
43269,5800.1,5605.6,,
43270,5789,5800.1,,
43271,5830.2,5789,,
43272,5792.6,5830.2,,
43273,5215.2,5792.6,,
43274,5266.6,#N/A N/A,,
43275,5307.2,#N/A N/A,,
43276,5348.2,5215.2,,
43277,5303,5348.2,,
43278,5292,5303,,
43279,5217.2,5292,,
43280,5055,5217.2,,
43281,5430,#N/A N/A,,
43282,5442.8,#N/A N/A,,
43283,5689.1,5055,,
43284,5665.5,5689.1,,
43285,5740,5665.5,,
43286,5568.5,5740,,
43287,5600.2,5568.5,,
43288,5570.4,#N/A N/A,,
43289,5750.2,#N/A N/A,,
43290,5695.7,5600.2,,
43291,5443.9,5695.7,,
43292,5433.7,5443.9,,
43293,5298.8,5433.7,,
43294,5299.4,5298.8,,
43295,5369.9,#N/A N/A,,
43296,5453.9,#N/A N/A,,
43297,5680.9,5299.4,,
43298,6265.6,5680.9,,
43299,6292.5,6265.6,,
43300,6376.9,6292.5,,
43301,6267.3,6376.9,,
43302,6300,#N/A N/A,,
43303,6399,#N/A N/A,,
43304,6585.1,6267.3,,
43305,7035.7,6585.1,,
43306,6969.4,7035.7,,
43307,7022.4,6969.4,,
43308,7045.2,7022.4,,
43309,7013.2,#N/A N/A,,
43310,7023.4,#N/A N/A,,
43311,6959.9,7045.2,,
43312,6551.8,6959.9,,
43313,6364.3,6551.8,,
43314,6508.6,6364.3,,
43315,6386.7,6508.6,,
43316,6031.2,#N/A N/A,,
43317,6074,#N/A N/A,,
43318,5986.4,6386.7,,
43319,5935.4,5986.4,,
43320,5442.4,5935.4,,
43321,5649.8,5442.4,,
43322,5432.9,5649.8,,
43323,5614.4,#N/A N/A,,
43324,5581.5,#N/A N/A,,
43325,5518,5432.9,,
43326,5361.8,5518,,
43327,5622.1,5361.8,,
43328,5537.1,5622.1,,
43329,5667.3,5537.1,,
43330,5563.6,#N/A N/A,,
43331,5699.4,#N/A N/A,,
43332,5624.8,5667.3,,
43333,5580,5624.8,,
43334,5464.9,5580,,
43335,5565.1,5464.9,,
43336,5692.7,5565.1,,
43337,5778.9,#N/A N/A,,
43338,5747.4,#N/A N/A,,
43339,5762.1,5692.7,,
43340,6059,5762.1,,
43341,6017.5,6059,,
43342,5928.6,6017.5,,
43343,6052.7,5928.6,,
43344,6171.2,#N/A N/A,,
43345,6277.9,#N/A N/A,,
43346,6276.8,6052.7,,
43347,6353.2,6276.8,,
43348,5985.4,6353.2,,
43349,5557.3,5985.4,,
43350,5577,5557.3,,
43351,5346.2,#N/A N/A,,
43352,5531.9,#N/A N/A,,
43353,5440.8,5577,,
43354,5390.5,5440.8,,
43355,5423.7,5390.5,,
43356,5533.5,5423.7,,
43357,5627.3,5533.5,,
43358,5615,#N/A N/A,,
43359,5588.2,#N/A N/A,,
43360,5325,5627.3,,
43361,5420.7,5325,,
43362,5505.2,5420.7,,
43363,5425.7,5505.2,,
43364,5713,5425.7,,
43365,5700.5,#N/A N/A,,
43366,5670.8,#N/A N/A,,
43367,5639.8,5713,,
43368,5429.4,5639.8,,
43369,5538.5,5429.4,,
43370,5742.5,5538.5,,
43371,5730.7,5742.5,,
43372,5671.2,#N/A N/A,,
43373,5642.1,#N/A N/A,,
43374,5671,5730.7,,
43375,5655.5,5671,,
43376,5597.2,5655.5,,
43377,5688.1,5597.2,,
43378,5680.2,5688.1,,
43379,5682.8,#N/A N/A,,
43380,5669.7,#N/A N/A,,
43381,5770.7,5680.2,,
43382,5735.9,5770.7,,
43383,5687.1,5735.9,,
43384,5355.2,5687.1,,
43385,5390.9,5355.2,,
43386,5378.8,#N/A N/A,,
43387,5385,#N/A N/A,,
43388,5519,5390.9,,
43389,5579.9,5519,,
43390,5600,5579.9,,
43391,5576.9,5600,,
43392,5553.8,5576.9,,
43393,5576.5,#N/A N/A,,
43394,5599.9,#N/A N/A,,
43395,5605,5553.8,,
43396,5575.7,5605,,
43397,5640.4,5575.7,,
43398,5625.5,5640.4,,
43399,5619.8,5625.5,,
43400,5622.5,#N/A N/A,,
43401,5617.8,#N/A N/A,,
43402,5484.4,5619.8,,
43403,5529.6,5484.4,,
43404,5575.4,5529.6,,
43405,5556,5575.4,,
43406,5579.9,5556,,
43407,5561,#N/A N/A,,
43408,5627.1,#N/A N/A,,
43409,5599.5,5579.9,,
43410,5625.4,5599.5,,
43411,5689.6,5625.4,,
43412,5653.4,5689.6,,
43413,5586.6,5653.4,,
43414,5609.9,#N/A N/A,,
43415,5586.1,#N/A N/A,,
43416,5631.8,5586.6,,
43417,5574.7,5631.8,,
43418,4937.5,5574.7,,
43419,4834.8,4937.5,,
43420,4764.7,4834.8,,
43421,4810,#N/A N/A,,
43422,4860,#N/A N/A,,
43423,4112.4,4764.7,,
43424,3780.1,4112.4,,
43425,3910.4,3780.1,,
43426,3891.9,3910.4,,
43427,3757.6,3891.9,,
43428,3386.1,#N/A N/A,,
43429,3564.6,#N/A N/A,,
43430,3235.2,3757.6,,
43431,3340.9,3235.2,,
43432,3729,3340.9,,
43433,3683.8,3729,,
43434,3488.4,3683.8,,
43435,3690.2,#N/A N/A,,
43436,3673.4,#N/A N/A,,
43437,3420.1,3488.4,,
43438,3442.5,3420.1,,
43439,3292,3442.5,,
43440,3171.1,3292,,
43441,2977.7,3171.1,,
43442,2889.9,#N/A N/A,,
43443,3093.9,#N/A N/A,,
43444,3004,2977.7,,
43445,2984.7,3004,,
43446,3028.1,2984.7,,
43447,2864.3,3028.1,,
43448,2795.4,2864.3,,
43449,2839.3,#N/A N/A,,
43450,2841.6,#N/A N/A,,
43451,3083.9,2795.4,,
43452,3119.3,3083.9,,
43453,3226.1,3119.3,,
43454,3492.7,3226.1,,
43455,3394.2,3492.7,,
43456,3427.3,#N/A N/A,,
43457,3492,#N/A N/A,,
43458,3569.7,3394.2,,
43459,3342.5,3569.7,,
43460,3330.2,3342.5,,
43461,3155.2,3330.2,,
43462,3420.2,3155.2,,
43463,3434.9,#N/A N/A,,
43464,3361.4,#N/A N/A,,
43465,3217.6,3420.2,,
43466,3267.2,3217.6,,
43467,3428.2,3267.2,,
43468,3338.7,3428.2,,
43469,3371.4,3338.7,,
43470,3383.4,#N/A N/A,,
43471,3537.9,#N/A N/A,,
43472,3498.9,3371.4,,
43473,3505.9,3498.9,,
43474,3473.6,3505.9,,
43475,3173,3473.6,,
43476,3189.8,3173,,
43477,3177.1,#N/A N/A,,
43478,3079.2,#N/A N/A,,
43479,3198.9,3189.8,,
43480,3136.6,3198.9,,
43481,3164.8,3136.6,,
43482,3188.2,3164.8,,
43483,3179.7,3188.2,,
43484,3256.4,#N/A N/A,,
43485,3121.2,#N/A N/A,,
43486,3106.8,3179.7,,
43487,3148.2,3106.8,,
43488,3121.2,3148.2,,
43489,3158.3,3121.2,,
43490,3124.1,3158.3,,
43491,3129.1,#N/A N/A,,
43492,3112.6,#N/A N/A,,
43493,2990.4,3124.1,,
43494,2982.6,2990.4,,
43495,2999.2,2982.6,,
43496,2985,2999.2,,
43497,3008.8,2985,,
43498,2998.6,#N/A N/A,,
43499,2964.7,#N/A N/A,,
43500,2995.7,3008.8,,
