XBTUSD BGN Curncy,Date,Last Price,Closing Price 1d ago,
43244,2018-05-24,7552.45,7590,
43245,2018-05-25,7448.08,7552.45,
43247,2018-05-27,7314.74,#N/A N/A,
43248,2018-05-28,7214.8,7448.08,
43249,2018-05-29,7501.54,7214.8,
43250,2018-05-30,7337.26,7501.54,
43251,2018-05-31,7538.28,7337.26,
43252,2018-06-01,7437.74,7538.28,
43254,2018-06-03,7724.98,#N/A N/A,
43255,2018-06-04,7525.77,7437.74,
43256,2018-06-05,7629.53,7525.77,
43257,2018-06-06,7619.32,7629.53,
43258,2018-06-07,7660.06,7619.32,
43259,2018-06-08,7646.28,7660.06,
43261,2018-06-10,6710.06,#N/A N/A,
43262,2018-06-11,6760.89,7646.28,
43263,2018-06-12,6531.39,6760.89,
43264,2018-06-13,6260.96,6531.39,
43265,2018-06-14,6658.78,6260.96,
43266,2018-06-15,6497.97,6658.78,
43268,2018-06-17,6491,#N/A N/A,
43269,2018-06-18,6727.55,6497.97,
43270,2018-06-19,6695.44,6727.55,
43271,2018-06-20,6748.89,6695.44,
43272,2018-06-21,6719.47,6748.89,
43273,2018-06-22,6070.19,6719.47,
43275,2018-06-24,6189.28,#N/A N/A,
43276,2018-06-25,6250.81,6070.19,
43277,2018-06-26,6181.64,6250.81,
43278,2018-06-27,6124.96,6181.64,
43279,2018-06-28,6044.92,6124.96,
43280,2018-06-29,5899.64,6044.92,
43282,2018-07-01,6348.59,#N/A N/A,
43283,2018-07-02,6620.01,5899.64,
43284,2018-07-03,6613.86,6620.01,
43285,2018-07-04,6686.23,6613.86,
43286,2018-07-05,6507.68,6686.23,
43287,2018-07-06,6570.76,6507.68,
43289,2018-07-08,6743,#N/A N/A,
43290,2018-07-09,6695.86,6570.76,
43291,2018-07-10,6387.83,6695.86,
43292,2018-07-11,6354.19,6387.83,
43293,2018-07-12,6172.95,6354.19,
43294,2018-07-13,6185.23,6172.95,
43296,2018-07-15,6372.23,#N/A N/A,
43297,2018-07-16,6661.85,6185.23,
43298,2018-07-17,7314,6661.85,
43299,2018-07-18,7336.6,7314,
43300,2018-07-19,7418.83,7336.6,
43301,2018-07-20,7351.07,7418.83,
43303,2018-07-22,7523.48,#N/A N/A,
43304,2018-07-23,7702.88,7351.07,
43305,2018-07-24,8227.05,7702.88,
43306,2018-07-25,8176.35,8227.05,
43307,2018-07-26,8138.47,8176.35,
43308,2018-07-27,8225.12,8138.47,
43310,2018-07-29,8193.47,#N/A N/A,
43311,2018-07-30,8146.16,8225.12,
43312,2018-07-31,7689.43,8146.16,
43313,2018-08-01,7482.23,7689.43,
43314,2018-08-02,7546.53,7482.23,
43315,2018-08-03,7388.58,7546.53,
43317,2018-08-05,7049.57,#N/A N/A,
43318,2018-08-06,6919.84,7388.58,
43319,2018-08-07,6877.76,6919.84,
43320,2018-08-08,6316.9,6877.76,
43321,2018-08-09,6507.67,6316.9,
43322,2018-08-10,6191.24,6507.67,
43324,2018-08-12,6339.47,#N/A N/A,
43325,2018-08-13,6277.69,6191.24,
43326,2018-08-14,6074.26,6277.69,
43327,2018-08-15,6374.87,6074.26,
43328,2018-08-16,6255.1,6374.87,
43329,2018-08-17,6480.85,6255.1,
43331,2018-08-19,6536.55,#N/A N/A,
43332,2018-08-20,6455.22,6480.85,
43333,2018-08-21,6451.86,6455.22,
43334,2018-08-22,6331.13,6451.86,
43335,2018-08-23,6418.67,6331.13,
43336,2018-08-24,6611.44,6418.67,
43338,2018-08-26,6678.58,#N/A N/A,
43339,2018-08-27,6719.04,6611.44,
43340,2018-08-28,7083.46,6719.04,
43341,2018-08-29,7042.05,7083.46,
43342,2018-08-30,6916.68,7042.05,
43343,2018-08-31,7044.6,6916.68,
43345,2018-09-02,7280.88,#N/A N/A,
43346,2018-09-03,7298.59,7044.6,
43347,2018-09-04,7361.57,7298.59,
43348,2018-09-05,6949.01,7361.57,
43349,2018-09-06,6440.22,6949.01,
43350,2018-09-07,6446.93,6440.22,
43352,2018-09-09,6386.93,#N/A N/A,
43353,2018-09-10,6301.63,6446.93,
43354,2018-09-11,6253.25,6301.63,
43355,2018-09-12,6305.47,6253.25,
43356,2018-09-13,6467.47,6305.47,
43357,2018-09-14,6535.01,6467.47,
43359,2018-09-16,6500.09,#N/A N/A,
43360,2018-09-17,6216.01,6535.01,
43361,2018-09-18,6317.7,6216.01,
43362,2018-09-19,6423.81,6317.7,
43363,2018-09-20,6377.21,6423.81,
43364,2018-09-21,6708.69,6377.21,
43366,2018-09-23,6676.59,#N/A N/A,
43367,2018-09-24,6626.29,6708.69,
43368,2018-09-25,6386.6,6626.29,
43369,2018-09-26,6497.72,6386.6,
43370,2018-09-27,6694.08,6497.72,
43371,2018-09-28,6643.42,6694.08,
43373,2018-09-30,6561.3,#N/A N/A,
43374,2018-10-01,6550.06,6643.42,
43375,2018-10-02,6524.3,6550.06,
43376,2018-10-03,6438.41,6524.3,
43377,2018-10-04,6546.01,6438.41,
43378,2018-10-05,6539.04,6546.01,
43380,2018-10-07,6532.65,#N/A N/A,
43381,2018-10-08,6623.01,6539.04,
43382,2018-10-09,6579.83,6623.01,
43383,2018-10-10,6534.38,6579.83,
43384,2018-10-11,6204.33,6534.38,
43385,2018-10-12,6214.23,6204.33,
43387,2018-10-14,6217.26,#N/A N/A,
43388,2018-10-15,6390.7,6214.23,
43389,2018-10-16,6460.39,6390.7,
43390,2018-10-17,6437.85,6460.39,
43391,2018-10-18,6392.22,6437.85,
43392,2018-10-19,6384.37,6392.22,
43394,2018-10-21,6438.3,#N/A N/A,
43395,2018-10-22,6413.52,6384.37,
43396,2018-10-23,6390.78,6413.52,
43397,2018-10-24,6425.61,6390.78,
43398,2018-10-25,6400.44,6425.61,
43399,2018-10-26,6401.99,6400.44,
43401,2018-10-28,6395.61,#N/A N/A,
43402,2018-10-29,6243.46,6401.99,
43403,2018-10-30,6265.27,6243.46,
43404,2018-10-31,6302.4,6265.27,
43405,2018-11-01,6335.36,6302.4,
43406,2018-11-02,6351.1,6335.36,
43408,2018-11-04,6413.12,#N/A N/A,
43409,2018-11-05,6400.96,6351.1,
43410,2018-11-06,6420.95,6400.96,
43411,2018-11-07,6501.65,6420.95,
43412,2018-11-08,6419.5,6501.65,
43413,2018-11-09,6326.2,6419.5,
43415,2018-11-11,6314.2,#N/A N/A,
43416,2018-11-12,6309.96,6326.2,
43417,2018-11-13,6280.74,6309.96,
43418,2018-11-14,5551.06,6280.74,
43419,2018-11-15,5469.65,5551.06,
43420,2018-11-16,5451.72,5469.65,
43422,2018-11-18,5543.73,#N/A N/A,
43423,2018-11-19,4785.55,5451.72,
43424,2018-11-20,4337.68,4785.55,
43425,2018-11-21,4450.42,4337.68,
43426,2018-11-22,4427.83,4450.42,
43427,2018-11-23,4260.57,4427.83,
43429,2018-11-25,4048.03,#N/A N/A,
43430,2018-11-26,3663.84,4260.57,
43431,2018-11-27,3767.37,3663.84,
43432,2018-11-28,4221.02,3767.37,
43433,2018-11-29,4183.59,4221.02,
43434,2018-11-30,3930.38,4183.59,
43436,2018-12-02,4148.09,#N/A N/A,
43437,2018-12-03,3870.97,3930.38,
43438,2018-12-04,3898.03,3870.97,
43439,2018-12-05,3723.53,3898.03,
43440,2018-12-06,3596.41,3723.53,
43441,2018-12-07,3388.91,3596.41,
43443,2018-12-09,3526.26,#N/A N/A,
43444,2018-12-10,3400.92,3388.91,
43445,2018-12-11,3373.78,3400.92,
43446,2018-12-12,3440.18,3373.78,
43447,2018-12-13,3254.81,3440.18,
43448,2018-12-14,3156.89,3254.81,
43450,2018-12-16,3203.6,#N/A N/A,
43451,2018-12-17,3493.65,3156.89,
43452,2018-12-18,3535.18,3493.65,
43453,2018-12-19,3668.85,3535.18,
43454,2018-12-20,3993.58,3668.85,
43455,2018-12-21,3848.6,3993.58,
43457,2018-12-23,3949.83,#N/A N/A,
43458,2018-12-24,4063.94,3848.6,
43459,2018-12-25,3789.31,4063.94,
43460,2018-12-26,3775.48,3789.31,
43461,2018-12-27,3585.43,3775.48,
43462,2018-12-28,3892.14,3585.43,
43464,2018-12-30,3821.31,#N/A N/A,
43465,2018-12-31,3674.18,3892.14,
43466,2019-01-01,3720.6,3674.18,
43467,2019-01-02,3884.98,3720.6,
43468,2019-01-03,3794.92,3884.98,
43469,2019-01-04,3833.53,3794.92,
43471,2019-01-06,4031.29,#N/A N/A,
43472,2019-01-07,4005.34,3833.53,
43473,2019-01-08,4000.42,4005.34,
43474,2019-01-09,4003.99,4000.42,
43475,2019-01-10,3630.86,4003.99,
43476,2019-01-11,3649.22,3630.86,
43478,2019-01-13,3516.03,#N/A N/A,
43479,2019-01-14,3663.59,3649.22,
43480,2019-01-15,3568.48,3663.59,
43481,2019-01-16,3603.49,3568.48,
43482,2019-01-17,3624.82,3603.49,
43483,2019-01-18,3612.39,3624.82,
43485,2019-01-20,3538.45,#N/A N/A,
43486,2019-01-21,3521.04,3612.39,
43487,2019-01-22,3574.52,3521.04,
43488,2019-01-23,3544.51,3574.52,
43489,2019-01-24,3570.93,3544.51,
43490,2019-01-25,3558.51,3570.93,
43492,2019-01-27,3541.27,#N/A N/A,
43493,2019-01-28,3417.04,3558.51,
43494,2019-01-29,3401.14,3417.04,
43495,2019-01-30,3432.64,3401.14,
43496,2019-01-31,3417.04,3432.64,
43497,2019-02-01,3448.51,3417.04,
43499,2019-02-03,3395.68,#N/A N/A,
43500,2019-02-04,3417.03,3448.51,
43501,2019-02-05,3422.6,3417.03,
43502,2019-02-06,3366.32,3422.6,
43503,2019-02-07,3358.91,3366.32,
43504,2019-02-08,3594.91,3358.91,
43506,2019-02-10,3605.5,#N/A N/A,
43507,2019-02-11,3591.59,3594.91,
43508,2019-02-12,3576.31,3591.59,
43509,2019-02-13,3571.42,3576.31,
43510,2019-02-14,3570.02,3571.42,
43511,2019-02-15,3564.79,3570.02,
43513,2019-02-17,3585.56,#N/A N/A,
43514,2019-02-18,3852.25,3564.79,
43515,2019-02-19,3887.89,3852.25,
43516,2019-02-20,3912.98,3887.89,
43517,2019-02-21,3897.72,3912.98,
43518,2019-02-22,3941.75,3897.72,
43520,2019-02-24,3787.61,#N/A N/A,
43521,2019-02-25,3805.67,3941.75,
43522,2019-02-26,3790.19,3805.67,
43523,2019-02-27,3749.38,3790.19,
43524,2019-02-28,3802.53,3749.38,
43525,2019-03-01,3828.22,3802.53,
43527,2019-03-03,3788.98,#N/A N/A,
43528,2019-03-04,3699.76,3828.22,
43529,2019-03-05,3833.97,3699.76,
43530,2019-03-06,3845.71,3833.97,
43531,2019-03-07,3871.42,3845.71,
43532,2019-03-08,3868.84,3871.42,
43534,2019-03-10,3896.7,#N/A N/A,
43535,2019-03-11,3847.91,3868.84,
43536,2019-03-12,3865.41,3847.91,
43537,2019-03-13,3852.32,3865.41,
43538,2019-03-14,3851.57,3852.32,
43539,2019-03-15,3897.41,3851.57,
43541,2019-03-17,3975.48,#N/A N/A,
43542,2019-03-18,3971.19,3897.41,
43543,2019-03-19,3991.47,3971.19,
43544,2019-03-20,4009.47,3991.47,
43545,2019-03-21,3973.24,4009.47,
43546,2019-03-22,3977.74,3973.24,
43548,2019-03-24,3958.02,#N/A N/A,
43549,2019-03-25,3887.56,3977.74,
43550,2019-03-26,3912.6,3887.56,
43551,2019-03-27,4008.98,3912.6,
43552,2019-03-28,4010.76,4008.98,
43553,2019-03-29,4072.16,4010.76,
43555,2019-03-31,4092.97,#N/A N/A,
43556,2019-04-01,4126.69,4072.16,
43557,2019-04-02,4802.47,4126.69,
43558,2019-04-03,5296,4802.47,
43559,2019-04-04,4847.05,5296,
43560,2019-04-05,4999.01,4847.05,
43562,2019-04-07,5142.94,#N/A N/A,
43563,2019-04-08,5252.89,4999.01,
43564,2019-04-09,5220.08,5252.89,
43565,2019-04-10,5302.92,5220.08,
43566,2019-04-11,5054.03,5302.92,
43567,2019-04-12,5042.54,5054.03,
43569,2019-04-14,5089.29,#N/A N/A,
43570,2019-04-15,5021.53,5042.54,
43571,2019-04-16,5185.02,5021.53,
43572,2019-04-17,5221.26,5185.02,
43573,2019-04-18,5308.57,5221.26,
43574,2019-04-19,5269.97,5308.57,
43576,2019-04-21,5239.36,#N/A N/A,
43577,2019-04-22,5365.89,5269.97,
43578,2019-04-23,5580.07,5365.89,
43579,2019-04-24,5435.81,5580.07,
43580,2019-04-25,5495.18,5435.81,
43581,2019-04-26,5097.52,5495.18,
43583,2019-04-28,5129.43,#N/A N/A,
43584,2019-04-29,5129.68,5097.52,
43585,2019-04-30,5237.87,5129.68,
43586,2019-05-01,5307.8,5237.87,
43587,2019-05-02,5405.46,5307.8,
43588,2019-05-03,5689.05,5405.46,
43590,2019-05-05,5767.57,#N/A N/A,
43591,2019-05-06,5693.95,5689.05,
43592,2019-05-07,5844.63,5693.95,
43593,2019-05-08,5900.67,5844.63,
43594,2019-05-09,6080.72,5900.67,
43595,2019-05-10,6291.33,6080.72,
43597,2019-05-12,7172.67,#N/A N/A,
43598,2019-05-13,7864.38,6291.33,
43599,2019-05-14,7719.93,7864.38,
43600,2019-05-15,8171.07,7719.93,
43601,2019-05-16,7676.51,8171.07,
43602,2019-05-17,7106.31,7676.51,
43604,2019-05-19,8027.46,#N/A N/A,
43605,2019-05-20,8006.98,7106.31,
43606,2019-05-21,8086.18,8006.98,
43607,2019-05-22,7832.46,8086.18,
43608,2019-05-23,7878.46,7832.46,
43609,2019-05-24,8112.36,7878.46,
43611,2019-05-26,8582.04,#N/A N/A,
43612,2019-05-27,8754.64,8112.36,
43613,2019-05-28,8687.79,8754.64,
43614,2019-05-29,8646.35,8687.79,
43615,2019-05-30,8463.48,8646.35,
43616,2019-05-31,8503.38,8463.48,
43618,2019-06-02,8687.43,#N/A N/A,
43619,2019-06-03,8556.11,8503.38,
43620,2019-06-04,7651.38,8556.11,
43621,2019-06-05,7732.88,7651.38,
43622,2019-06-06,7690.61,7732.88,
43623,2019-06-07,7898.63,7690.61,
43625,2019-06-09,7718.88,#N/A N/A,
43626,2019-06-10,7943.46,7898.63,
43627,2019-06-11,7926.36,7943.46,
43628,2019-06-12,8120.45,7926.36,
43629,2019-06-13,8261.05,8120.45,
43630,2019-06-14,8452.83,8261.05,
43632,2019-06-16,8932.64,#N/A N/A,
43633,2019-06-17,9273.06,8452.83,
43634,2019-06-18,9125.34,9273.06,
43635,2019-06-19,9167.27,9125.34,
43636,2019-06-20,9562.66,9167.27,
43637,2019-06-21,9939.81,9562.66,
43639,2019-06-23,11028.76,#N/A N/A,
43640,2019-06-24,10856.69,9939.81,
43641,2019-06-25,11366.24,10856.69,
43642,2019-06-26,12733.71,11366.24,
43643,2019-06-27,10686.14,12733.71,
43644,2019-06-28,12212.7,10686.14,
43646,2019-06-30,11392.98,#N/A N/A,
43647,2019-07-01,10481.86,12212.7,
43648,2019-07-02,10714.88,10481.86,
43649,2019-07-03,11378.23,10714.88,
43650,2019-07-04,11721.74,11378.23,
43651,2019-07-05,11034,11721.74,
43653,2019-07-07,11507.39,#N/A N/A,
43654,2019-07-08,12207.1,11034,
43655,2019-07-09,12401.88,12207.1,
43656,2019-07-10,11778.8,12401.88,
43657,2019-07-11,11146.07,11778.8,
43658,2019-07-12,11907.36,11146.07,
43660,2019-07-14,10641.23,#N/A N/A,
43661,2019-07-15,10821.99,11907.36,
43662,2019-07-16,9595.05,10821.99,
43663,2019-07-17,9686.99,9595.05,
43664,2019-07-18,10616.88,9686.99,
43665,2019-07-19,10529.52,10616.88,
43667,2019-07-21,10504.08,#N/A N/A,
43668,2019-07-22,10322.33,10529.52,
43669,2019-07-23,10147.93,10322.33,
43670,2019-07-24,9671.71,10147.93,
43671,2019-07-25,9874.05,9671.71,
43672,2019-07-26,9834.23,9874.05,
43674,2019-07-28,9512.33,#N/A N/A,
43675,2019-07-29,9516.61,9834.23,
43676,2019-07-30,9541.65,9516.61,
43677,2019-07-31,10026.61,9541.65,
43678,2019-08-01,10411.97,10026.61,
43679,2019-08-02,10399.38,10411.97,
43681,2019-08-04,10945.5,#N/A N/A,
43682,2019-08-05,11723.69,10399.38,
43683,2019-08-06,11643.41,11723.69,
43684,2019-08-07,11863.77,11643.41,
43685,2019-08-08,11595.78,11863.77,
43686,2019-08-09,11864.63,11595.78,
43688,2019-08-11,11409.65,#N/A N/A,
43689,2019-08-12,11418.31,11864.63,
43690,2019-08-13,10882.13,11418.31,
43691,2019-08-14,10171.6,10882.13,
43692,2019-08-15,10372.72,10171.6,
43693,2019-08-16,10395.4,10372.72,
43695,2019-08-18,10363.71,#N/A N/A,
43696,2019-08-19,10678.85,10395.4,
43697,2019-08-20,10706.71,10678.85,
43698,2019-08-21,10155.19,10706.71,
43699,2019-08-22,10182.76,10155.19,
43700,2019-08-23,10361.52,10182.76,
43702,2019-08-25,9998.22,#N/A N/A,
43703,2019-08-26,10265.73,10361.52,
43704,2019-08-27,10143.08,10265.73,
43705,2019-08-28,9669.45,10143.08,
43706,2019-08-29,9526.03,9669.45,
43707,2019-08-30,9626.18,9526.03,
43709,2019-09-01,9638.82,#N/A N/A,
43710,2019-09-02,10408.87,9626.18,
43711,2019-09-03,10712.47,10408.87,
43712,2019-09-04,10626.01,10712.47,
43713,2019-09-05,10518.1,10626.01,
43714,2019-09-06,10356.88,10518.1,
43716,2019-09-08,10366.7,#N/A N/A,
43717,2019-09-09,10237.89,10356.88,
43718,2019-09-10,10052.99,10237.89,
43719,2019-09-11,10099.08,10052.99,
43720,2019-09-12,10331.07,10099.08,
43721,2019-09-13,10270.67,10331.07,
43723,2019-09-15,10275.78,#N/A N/A,
43724,2019-09-16,10215.87,10270.67,
43725,2019-09-17,10250.3,10215.87,
43726,2019-09-18,10196.93,10250.3,
43727,2019-09-19,10258.85,10196.93,
43728,2019-09-20,10135.94,10258.85,
43730,2019-09-22,10008.8,#N/A N/A,
43731,2019-09-23,9765.49,10135.94,
43732,2019-09-24,8582,9765.49,
43733,2019-09-25,8511.8,8582,
43734,2019-09-26,8094.12,8511.8,
43735,2019-09-27,8060.97,8094.12,
43737,2019-09-29,8013.75,#N/A N/A,
43738,2019-09-30,8240.9,8060.97,
43739,2019-10-01,8380.24,8240.9,
43740,2019-10-02,8235.09,8380.24,
43741,2019-10-03,8161.33,8235.09,
43742,2019-10-04,8170.58,8161.33,
43744,2019-10-06,7908.65,#N/A N/A,
43745,2019-10-07,8218.03,8170.58,
43746,2019-10-08,8130.26,8218.03,
43747,2019-10-09,8590.16,8130.26,
43748,2019-10-10,8580.86,8590.16,
43749,2019-10-11,8342.93,8580.86,
43751,2019-10-13,8263.34,#N/A N/A,
43752,2019-10-14,8343.42,8342.93,
43753,2019-10-15,8144.33,8343.42,
43754,2019-10-16,7988.24,8144.33,
43755,2019-10-17,8046.49,7988.24,
43756,2019-10-18,7947.7,8046.49,
43758,2019-10-20,8226.5,#N/A N/A,
43759,2019-10-21,8207.68,7947.7,
43760,2019-10-22,8125.1,8207.68,
43761,2019-10-23,7491.38,8125.1,
43762,2019-10-24,7456.59,7491.38,
43763,2019-10-25,8574.4,7456.59,
43765,2019-10-27,9623.68,#N/A N/A,
43766,2019-10-28,9456.3,8574.4,
43767,2019-10-29,9446.04,9456.3,
43768,2019-10-30,9184.99,9446.04,
43769,2019-10-31,9189.42,9184.99,
43770,2019-11-01,9212.68,9189.42,
43772,2019-11-03,9157.7,#N/A N/A,
43773,2019-11-04,9443.36,9212.68,
43774,2019-11-05,9357.06,9443.36,
43775,2019-11-06,9314.92,9357.06,
43776,2019-11-07,9209.87,9314.92,
43777,2019-11-08,8866.55,9209.87,
43779,2019-11-10,9042.05,#N/A N/A,
43780,2019-11-11,8736.17,8866.55,
43781,2019-11-12,8764.95,8736.17,
43782,2019-11-13,8753.01,8764.95,
43783,2019-11-14,8651.15,8753.01,
43784,2019-11-15,8453.89,8651.15,
43786,2019-11-17,8555.38,#N/A N/A,
43787,2019-11-18,8218.67,8453.89,
43788,2019-11-19,8108.09,8218.67,
43789,2019-11-20,8087.79,8108.09,
43790,2019-11-21,7598.7,8087.79,
43791,2019-11-22,7343.85,7598.7,
43793,2019-11-24,7050,#N/A N/A,
43794,2019-11-25,7214.3,7343.85,
43795,2019-11-26,7113.51,7214.3,
43796,2019-11-27,7550.08,7113.51,
43797,2019-11-28,7564.94,7550.08,
43798,2019-11-29,7710.34,7564.94,
43800,2019-12-01,7381.45,#N/A N/A,
43801,2019-12-02,7319.36,7710.34,
43802,2019-12-03,7329.85,7319.36,
43803,2019-12-04,7187.39,7329.85,
43804,2019-12-05,7379.66,7187.39,
43805,2019-12-06,7469.48,7379.66,
43807,2019-12-08,7546.9,#N/A N/A,
43808,2019-12-09,7356.78,7469.48,
43809,2019-12-10,7222.09,7356.78,
43810,2019-12-11,7191.95,7222.09,
43811,2019-12-12,7200.62,7191.95,
43812,2019-12-13,7240.62,7200.62,
43814,2019-12-15,7120.76,#N/A N/A,
43815,2019-12-16,6876.58,7240.62,
43816,2019-12-17,6616.45,6876.58,
43817,2019-12-18,7131.58,6616.45,
43818,2019-12-19,7157.05,7131.58,
43819,2019-12-20,7198.73,7157.05,
43821,2019-12-22,7407.05,#N/A N/A,
43822,2019-12-23,7319.77,7198.73,
43823,2019-12-24,7246.81,7319.77,
43824,2019-12-25,7211.27,7246.81,
43825,2019-12-26,7189.08,7211.27,
43826,2019-12-27,7219.5,7189.08,
43828,2019-12-29,7388.48,#N/A N/A,
43829,2019-12-30,7243.35,7219.5,
43830,2019-12-31,7158.27,7243.35,
43831,2020-01-01,7216.21,7158.27,
43832,2020-01-02,6960.58,7216.21,
43833,2020-01-03,7269.82,6960.58,
43835,2020-01-05,7363.55,#N/A N/A,
43836,2020-01-06,7575.93,7269.82,
43837,2020-01-07,8021.36,7575.93,
43838,2020-01-08,8004.26,8021.36,
43839,2020-01-09,7786.84,8004.26,
43840,2020-01-10,8043.69,7786.84,
43841,2020-01-11,8101.99,#N/A N/A,
43842,2020-01-12,8099.1,#N/A N/A,
43843,2020-01-13,8131.06,8043.69,
43844,2020-01-14,8736.16,8131.06,
43845,2020-01-15,8821.69,8736.16,
43846,2020-01-16,8678.8,8821.69,
43847,2020-01-17,8906.32,8678.8,
43848,2020-01-18,8914.28,#N/A N/A,
43849,2020-01-19,8718.75,#N/A N/A,
43850,2020-01-20,8671.68,8906.32,
43851,2020-01-21,8721.88,8671.68,
43852,2020-01-22,8640.65,8721.88,
43853,2020-01-23,8382.87,8640.65,
43854,2020-01-24,8406.05,8382.87,
43855,2020-01-25,8370.63,#N/A N/A,
43856,2020-01-26,8583.18,#N/A N/A,
43857,2020-01-27,8945.5,8406.05,
43858,2020-01-28,9042.56,8945.5,
43859,2020-01-29,9354.7,9042.56,
43860,2020-01-30,9552.18,9354.7,
43861,2020-01-31,9354.29,9552.18,
43862,2020-02-01,9358.74,#N/A N/A,
43863,2020-02-02,9443.43,#N/A N/A,
43864,2020-02-03,9274.19,9354.29,
43865,2020-02-04,9139.77,9274.19,
43866,2020-02-05,9687.28,9139.77,
43867,2020-02-06,9737.36,9687.28,
43868,2020-02-07,9744.46,9737.36,
43869,2020-02-08,9925.58,#N/A N/A,
43870,2020-02-09,10077.63,#N/A N/A,
43871,2020-02-10,9866.28,9744.46,
43872,2020-02-11,10236.53,9866.28,
43873,2020-02-12,10389.08,10236.53,
43874,2020-02-13,10180.13,10389.08,
43875,2020-02-14,10344.55,10180.13,
43876,2020-02-15,9924.7,#N/A N/A,
43877,2020-02-16,9773.09,#N/A N/A,
43878,2020-02-17,9646.95,10344.55,
43879,2020-02-18,10154.96,9646.95,
43880,2020-02-19,9612.05,10154.96,
43881,2020-02-20,9610.56,9612.05,
43882,2020-02-21,9674.01,9610.56,
43883,2020-02-22,9697.32,#N/A N/A,
43884,2020-02-23,9885.42,#N/A N/A,
43885,2020-02-24,9606.78,9674.01,
43886,2020-02-25,9383.9,9606.78,
43887,2020-02-26,8747.24,9383.9,
43888,2020-02-27,8757.31,8747.24,
43889,2020-02-28,8671.27,8757.31,
43890,2020-02-29,8633.36,#N/A N/A,
43891,2020-03-01,8512.54,#N/A N/A,
43892,2020-03-02,8945.93,8671.27,
43893,2020-03-03,8738.3,8945.93,
43894,2020-03-04,8732.24,8738.3,
43895,2020-03-05,9115.82,8732.24,
43896,2020-03-06,9138.35,9115.82,
43897,2020-03-07,8892.79,#N/A N/A,
43898,2020-03-08,8079.07,#N/A N/A,
43899,2020-03-09,7861.2,9138.35,
43900,2020-03-10,7999.1,7861.2,
43901,2020-03-11,7863.14,7999.1,
43902,2020-03-12,5725.35,7863.14,
43903,2020-03-13,5434.09,5725.35,
43904,2020-03-14,5334.27,#N/A N/A,
43905,2020-03-15,5177.49,#N/A N/A,
43906,2020-03-16,4904.48,5434.09,
43907,2020-03-17,5469.8,4904.48,
43908,2020-03-18,5338.27,5469.8,
43909,2020-03-19,6254.32,5338.27,
43910,2020-03-20,5971.92,6254.32,
43911,2020-03-21,6336.94,#N/A N/A,
43912,2020-03-22,5937.7,#N/A N/A,
43913,2020-03-23,6414.54,5971.92,
43914,2020-03-24,6752.28,6414.54,
43915,2020-03-25,6598.56,6752.28,
43916,2020-03-26,6744.69,6598.56,
43917,2020-03-27,6683.67,6744.69,
43918,2020-03-28,6258.91,#N/A N/A,
43919,2020-03-29,5949.89,#N/A N/A,
43920,2020-03-30,6477.56,6683.67,
43921,2020-03-31,6481.37,6477.56,
43922,2020-04-01,6351.21,6481.37,
43923,2020-04-02,6749.37,6351.21,
43924,2020-04-03,6703.55,6749.37,
43925,2020-04-04,6843.81,#N/A N/A,
43926,2020-04-05,6761.43,#N/A N/A,
43927,2020-04-06,7231.12,6703.55,
43928,2020-04-07,7118.23,7231.12,
43929,2020-04-08,7325.08,7118.23,
43930,2020-04-09,7306.08,7325.08,
43931,2020-04-10,6920.1,7306.08,
43932,2020-04-11,6796.91,#N/A N/A,
43933,2020-04-12,7122.4,#N/A N/A,
43934,2020-04-13,6828.62,6920.1,
43935,2020-04-14,6873.41,6828.62,
43936,2020-04-15,6752.45,6873.41,
43937,2020-04-16,7060.08,6752.45,
43938,2020-04-17,7060.14,7060.08,
43939,2020-04-18,7233.21,#N/A N/A,
43940,2020-04-19,7150.37,#N/A N/A,
43941,2020-04-20,6868.11,7060.14,
43942,2020-04-21,6894.6,6868.11,
43943,2020-04-22,7119.34,6894.6,
43944,2020-04-23,7541.59,7119.34,
43945,2020-04-24,7533.88,7541.59,
43946,2020-04-25,7553.5,#N/A N/A,
43947,2020-04-26,7651.93,#N/A N/A,
43948,2020-04-27,7708.12,7533.88,
43949,2020-04-28,7736.85,7708.12,
43950,2020-04-29,8933.48,7736.85,
43951,2020-04-30,8826.56,8933.48,
43952,2020-05-01,8734.2,8826.56,
43953,2020-05-02,8934.5,#N/A N/A,
43954,2020-05-03,8848.36,#N/A N/A,
43955,2020-05-04,8921.68,8734.2,
43956,2020-05-05,8951.51,8921.68,
43957,2020-05-06,9250.9,8951.51,
43958,2020-05-07,9801.31,9250.9,
43959,2020-05-08,9998.9,9801.31,
43960,2020-05-09,9649.88,#N/A N/A,
43961,2020-05-10,8675.29,#N/A N/A,
43962,2020-05-11,8636.21,9998.9,
43963,2020-05-12,8824.98,8636.21,
43964,2020-05-13,9300.04,8824.98,
43965,2020-05-14,9656.61,9300.04,
43966,2020-05-15,9241.91,9656.61,
43967,2020-05-16,9381.42,#N/A N/A,
43968,2020-05-17,9738.8,#N/A N/A,
43969,2020-05-18,9677.73,9241.91,
43970,2020-05-19,9690.24,9677.73,
43971,2020-05-20,9588.55,9690.24,
43972,2020-05-21,9056.92,9588.55,
43973,2020-05-22,9181,9056.92,
43974,2020-05-23,9235.17,#N/A N/A,
43975,2020-05-24,9001.5,#N/A N/A,
43976,2020-05-25,8914.38,9181,
