mu,rho,alpha,beta,V0,sigma_v,LL
0.000527595407403111,0.655766628951717,0.00194464873987473,-0.730160181464264,0.00301393646725453,0.0701901583937794,601.785972169347
0.00209914315441346,0.650994072186378,0.00183115238732857,-0.589648171185167,0.00301393646725453,0.0719479678749204,597.995349787461
-0.00178015707858193,0.681950362265382,0.00160621873645382,-0.681895536738307,0.00301393646725453,0.0719479678749204,595.545450729919
-0.000319035317071,0.681950362265382,0.00197769833347502,-0.796551265177541,0.00301393646725453,0.0719479678749204,601.250105583617
-0.000556431098299828,0.736040032558551,0.00191928339278163,-0.53225875939424,0.00301393646725453,0.0719479678749204,594.987928766206
5.76988654951514e-05,0.705872474613671,0.00173099198679051,-0.458367917342678,0.00301393646725453,0.0719479678749204,592.742532252698
-0.000657748664053493,0.705872474613671,0.00179070715836555,-0.372800425294926,0.00301393646725453,0.0719479678749204,593.230206438535
0.00221597527876565,0.680347020765588,0.00210647439478475,-0.556181629163057,0.00301393646725453,0.0719479678749204,595.065374987398
0.00540191304775489,0.612202669715963,0.00200021735731953,-0.51908716430371,0.00301393646725453,0.0719479678749204,596.765426371094
0.00308471993825859,0.60383228532501,0.00190088958259976,-0.60697125581996,0.00301393646725453,0.0690217741021064,598.011727253618
0.00192504471853743,0.593809695475073,0.00218347941895398,-0.532059032669934,0.00301393646725453,0.0690217741021064,595.034670558754
0.00473500393317241,0.609419510468292,0.00212123584310585,-0.650880295745733,0.00301393646725453,0.0690217741021064,597.168669761558
0.00375789048337835,0.604367201246796,0.00181992781882272,-0.356522135796022,0.00301393646725453,0.071015245412633,596.019584155516
0.00341967432184103,0.511260015598302,0.00205787392696729,-0.742023972364053,0.00301393646725453,0.071015245412633,597.940100660891
-0.000939750208951204,0.511260015598302,0.00180261497489534,-0.485806455572413,0.00301393646725453,0.071015245412633,599.005673883554
-0.00390748566006376,0.552047603782648,0.00177335058984631,-0.529308504376647,0.00301393646725453,0.071015245412633,597.851077987544
-0.00167666899437441,0.563692203694753,0.00148024124442614,-0.236304010124166,0.00301393646725453,0.0703640384901927,595.777105369456
-0.00181376571765187,0.54712615837813,0.00180892063017819,-0.561493027904685,0.00301393646725453,0.0703640384901927,601.768406827004
0.00215583711195222,0.57255688396036,0.00225472223485351,-1.04278720067277,0.00301393646725453,0.0703640384901927,597.300267104818
0.00447920462567752,0.61846962511691,0.00213839549109241,-0.763356394258646,0.00301393646725453,0.0703640384901927,600.85361562114
0.00480468816830466,0.670982617024698,0.00200012834407786,-0.596115869634872,0.00301393646725453,0.0703640384901927,600.772237644188
0.0019777332579673,0.636617839938069,0.00203770848983493,-0.661308390497761,0.00301393646725453,0.0703640384901927,602.906086045586
0.00475095309076182,0.566864281464958,0.00223292030228545,-0.715280409375635,0.00301393646725453,0.0703640384901927,601.293700208562
0.00289642430492747,0.523711949156841,0.00224691978016799,-0.865605620901759,0.00301393646725453,0.0723482125587397,600.500087695057
0.00713985238561709,0.60474987078125,0.00219230641828561,-0.85847209447635,0.00301393646725453,0.0723482125587397,598.546243596353
0.000833376280968293,0.587674467201178,0.00193112257442581,-0.660289426614721,0.00301393646725453,0.0723482125587397,603.384830086603
0.00276731300072183,0.564954572160966,0.00172810308550067,-0.560002710474567,0.00301393646725453,0.0723482125587397,602.659394208884
0.00194259220148213,0.501464378145836,0.00196291292140497,-0.606054098388249,0.00301393646725453,0.0723482125587397,600.570462029062
0.00609571454878203,0.473220057125314,0.00233936824781139,-0.842391271662966,0.00301393646725453,0.0723482125587397,598.076755453462
0.00420097011605964,0.511860978066109,0.00201904688604873,-0.83633350178114,0.00301393646725453,0.0629143550834789,599.563115974293
0.0017953570390677,0.557857587819306,0.00202212098799343,-0.714648283717158,0.00301393646725453,0.0629143550834789,600.722837971536
0.00275770469993686,0.611813032608515,0.00213134119233859,-0.714889842250528,0.00301393646725453,0.0629143550834789,599.159352718584
0.00355127890993943,0.611813032608515,0.00211475098107712,-0.671887443994929,0.00301393646725453,0.0629143550834789,599.03477589063
