V0,mu,alpha,beta,sigma_v,mu_y,sigma_y,rho,rho_j,mu_v,lambda,LL
0.00320267665533297,-0.0106826303178041,0.0033466128070736,-1.03694962344817,0.0680368450648831,-0.214560583285086,0.70472557901472,-0.953719623927511,2.00428521350253,0.151648989180203,0.0053324347643807,487.489167003238
0.00320267665533297,-0.00740060112664016,0.00328041340637027,-0.974041530239116,0.0680368450648831,-0.167974197250167,0.799904452205445,-0.953719623927511,0.276608165376542,0.132821716764037,0.0242563376253054,489.229373257295
0.00320267665533297,-0.00830550575096214,0.00322313897016031,-0.996123731116568,0.0680368450648831,-0.138735975883571,0.765033375909329,-0.953719623927511,1.24801734042984,0.149423803437286,0.0107818925596361,499.126497214166
0.00320267665533297,-0.00542179253221998,0.0031648977437204,-0.989694544903549,0.0680368450648831,-0.039458974058399,0.720542968873229,-0.953719623927511,-0.458466030765002,0.152538360780028,0.0103599832058456,494.044240680451
0.00320267665533297,-0.00768411013077865,0.0031582872413475,-1.0224991181219,0.0680368450648831,0.195777143208637,0.702456967537712,-0.953719623927511,-2.39733380787174,0.160438009872042,0.0127747824607359,495.287572950076
0.00320267665533297,-0.00770898289233997,0.00317035356755445,-0.986978384990976,0.0680368450648831,0.0623015031309059,0.812812527398305,-0.939919341144668,0.887145692090987,0.188156899787769,0.0299211220103046,530.334678561181
0.00320267665533297,-0.00370234631256826,0.00280070366716803,-0.969521255824801,0.0680368450648831,0.0263027851356395,0.877222196428982,-0.939919341144668,0.146036824085591,0.160734144344003,0.00742729559685483,521.382146572849
0.00320267665533297,-0.00320469484067144,0.00297314328451797,-1.06155754119777,0.0680368450648831,-0.042004612000176,0.752436467620821,-0.965868039585316,-1.24146795748373,0.179018169419565,0.0144871915457448,517.523222247921
0.00320267665533297,-0.000275841228878778,0.00282674121606186,-1.03998274035405,0.0680368450648831,-0.123517158754791,0.678274586590651,-0.965868039585316,1.48523542111408,0.148050448746181,0.0078867419414916,481.988587222732
0.00320267665533297,-0.000582679875137082,0.00296278176735235,-1.03740320635102,0.0680368450648831,-0.101327553816353,0.743987794228792,-0.965868039585316,0.726474035111012,0.173635431427959,0.0326264426421927,513.014952082822
0.00320267665533297,-0.00482985591511895,0.00307243967040942,-0.973939049341686,0.0680368450648831,-0.0514329956556199,0.71846418024864,-0.965868039585316,1.41191080217658,0.152089288081325,0.0253737188832152,493.212169527063
0.00320267665533297,-0.00311025972948518,0.00305013778655208,-1.04866445957041,0.0680368450648831,-0.0366400107191411,0.736329075389117,-0.965868039585316,-0.30280288034963,0.14330648170253,0.00696046174849222,489.977845186552
0.00320267665533297,-0.00352744014648043,0.00292444218834297,-0.999972263619296,0.0680368450648831,0.0281993723545184,0.76334328438398,-0.965868039585316,0.151682796823979,0.154608758072502,0.00808406163027438,503.622935172677
0.00320267665533297,-0.00497278320186106,0.00307987021310303,-1.05005281381103,0.0660498830864827,-0.0931640728667327,0.691124458204416,-0.965868039585316,1.10658094927628,0.183819699571609,0.023538556299924,509.453089251539
0.00320267665533297,-0.00346580445196049,0.00296015889142394,-1.08674461652514,0.0660498830864827,0.0249618377834756,0.752396871027446,-0.965868039585316,-0.46138781561208,0.175558248444874,0.0228893409063952,514.448617566287
0.00320267665533297,-0.000730261801687558,0.00282435129352109,-1.0057088195443,0.0660498830864827,-0.084646172525298,0.685982780783012,-0.965868039585316,-0.0881977657501413,0.165025398287476,0.0241836959615161,497.205614579232
0.00320267665533297,-0.00217777631473118,0.00287441408925752,-0.97080951075154,0.0660498830864827,-0.180700409382359,0.742313039696408,-0.965868039585316,1.5071784383924,0.177853302098316,0.0384740290553249,516.497276664562
0.00320267665533297,-0.000476674930656522,0.00272859740877486,-0.989650813554168,0.0660498830864827,-0.088957024256826,0.806960363694841,-0.965868039585316,1.40899836495708,0.184843117481843,0.0152603607084754,530.483822230345
0.00320267665533297,0.00205066488213679,0.0026852441345393,-1.01838550188248,0.0660498830864827,-0.218692629646639,0.756204540042186,-0.945614965169096,1.57086965064418,0.153576835816825,0.0259107827842014,503.22268828063
