V0,mu,alpha,beta,sigma2_v,mu_y,sigma2_y,rho,rho_j,mu_v,lambda,LL
1.03851935029867,-0.507717057517238,1.48523914842544,-0.845609247939866,0.0664448762865652,0.384974732918287,2.75629657389397,-0.0629358008839761,-2.66784130750307,0.341692300053159,0.0360732488829222,-320.708427350474
1.03851935029867,-0.413678355263954,1.83486307315971,-1.06058655084563,0.0664448762865652,0.301795528386125,2.59540140392478,-0.0482603395453952,-0.363180022233797,0.335964136865931,0.00729510826285192,-317.314312496385
1.14092720526301,-0.585712894531028,1.8608083570794,-1.0770861673638,0.0664448762865652,-0.132406815657345,2.97620697304052,-0.0760926882601138,0.444474761334225,0.298205519760414,0.0123374325162808,-327.143630148509
1.1091710165895,-0.573359331671797,1.88093007006111,-1.07162781454023,0.0664448762865652,-0.417528689786029,2.57783030095468,-0.0434695447198928,0.369862563841902,0.33284913185225,0.0294322003849059,-317.759037797175
1.1091710165895,-0.605575025234275,2.06726174986376,-1.17376048403727,0.0664448762865652,0.104936440764216,2.49760339147511,0.0221842566967588,-0.712026082471296,0.329771147617494,0.00632725472274272,-317.637835286356
0.885381055413064,-0.312074518070487,1.92252023976825,-1.08563030886311,0.0664448762865652,-0.253414034015193,2.74145806504285,0.0221842566967588,0.0318163430348623,0.327168785572036,0.00250051442721809,-327.916481566933
0.796900369116119,-0.438378775811375,1.90570354080914,-1.04533079933425,0.0664448762865652,0.437596715276488,2.73376005423979,0.0967770390084206,-2.15907037935092,0.322694195513955,0.0294002290140183,-305.130229188033
0.796900369116119,-0.282062314690029,1.59541376330944,-0.862613881625647,0.0664448762865652,0.137730983362725,2.97718279497258,0.0967770390084206,-1.51562970631019,0.34810969874389,0.00621533907558605,-307.136150822769
0.774847578688465,-0.43753022310389,1.66592940037275,-0.922477873196388,0.0573740281689722,0.554051194748363,2.57920326237313,0.0967770390084206,-1.25515177756035,0.30142494375622,0.0155679620333984,-318.903590335595
0.774847578688465,-0.536250771305868,1.68114838377395,-0.921984278586563,0.0573740281689722,0.203977398028809,2.7780839244538,0.0725658048676612,1.04108282252062,0.335040958691318,0.0386547879390672,-302.326605624534
0.738437261875858,-0.686204760982426,1.89196712509304,-1.04466149088419,0.0573740281689722,-0.892478677978675,3.05804340004826,0.0454647417517998,0.72640977168339,0.325964154344283,0.0121604061862684,-307.285568925946
0.738437261875858,-0.504021169294484,1.89211383479891,-1.05003860435197,0.0573740281689722,-0.519261860769436,2.80859261201526,0.0175470893272775,1.76684973913254,0.352527023663345,0.0187758975962446,-310.119265017312
0.812401017079145,-0.52917393963452,1.98817675562411,-1.09554165109835,0.0573740281689722,-0.00412984765736812,2.91987825108116,-0.11750779848277,-1.65239643354083,0.36897666264466,0.0165476391234391,-308.248863796929
0.850946035218901,-0.409721450836287,1.82526125147704,-0.992685734862426,0.0573740281689722,-0.0604128532178964,2.33507214427947,-0.11750779848277,-0.568634178535816,0.345032887003538,0.0131919171172853,-308.459654071253
0.708317822733847,-0.441331240247591,1.93534342858391,-1.03779931445497,0.0573740281689722,-0.12554233557149,2.77094083332327,-0.11750779848277,1.06124734077583,0.402835349307603,0.0203688697665219,-293.169607614769
0.786589572970525,-0.349633722909613,2.05895785214892,-1.1072024192281,0.0573740281689722,0.158793002735042,2.81961035049427,-0.11750779848277,-0.720106768003846,0.445081885289341,0.0464631839503674,-296.278209699706
0.994840763701498,-0.202351060636468,2.03371479849808,-1.0842850224151,0.0559946876370611,-0.0287366101176336,2.58616646968319,-0.11750779848277,-0.11182165727004,0.320171027508438,0.00749653444663337,-306.825086735252
0.964061499179483,-0.581689803381856,1.78644455327289,-0.950440769678519,0.0559946876370611,-0.496833257332942,2.75230235794282,-0.11750779848277,0.973760327349174,0.36917296964673,0.0122616808831541,-296.160833760535
0.893474619708949,-0.476332426024524,1.87384755420201,-1.00441831887808,0.0559946876370611,-0.184815913963874,2.86026447131508,-0.11750779848277,-1.31645650337687,0.305314959462245,0.0165044514231816,-304.540145840103
0.891630773123699,-0.315464498802382,1.82677822654843,-0.983363786835978,0.0559946876370611,-0.219560840992465,2.89543649229804,-0.114609600268306,-0.875584280508283,0.395940849962945,0.0106504003139031,-291.906381824225
0.94888675401661,-0.297260976440343,1.9977682745794,-1.07863321954937,0.0670520888736521,0.136167419882125,2.84095005490858,-0.148591043412258,-1.92227613263963,0.399674487305558,0.0269871394248331,-298.591957502201
0.94888675401661,-0.318750900844378,1.99293647471614,-1.06282939425411,0.0657755274023464,0.502260585340198,2.71237618955641,-0.148591043412258,-1.55671196305905,0.333948904068984,0.00918214431958333,-303.92142871661
0.860762998561339,-0.410766786217901,1.96324696523414,-1.03726860024002,0.0657755274023464,-0.048122347505889,2.83117489698849,-0.1026437766094,0.577104542403266,0.362657949817338,0.0427411947251972,-301.267857759041
