Date,SPX,DTTF,EUS,HSI,BITCOIN,GOLD,USD
2016-09-10 00:00:00,2127.81,11.9,3053.2,24099.7,620.84,1327.83,95.336
2016-09-11 00:00:00,2127.81,11.9,3053.2,24099.7,602.27,1327.83,95.336
2016-09-12 00:00:00,2159.04,11.829,3012.88,23290.6,606.92,1327.82,95.095
2016-09-13 00:00:00,2127.02,12.006,2974.8,23215.76,608.67,1319.05,95.633
2016-09-14 00:00:00,2125.77,11.947,2964.9,23190.64,609.86,1322.94,95.327
2016-09-15 00:00:00,2147.26,12.482,2973.77,23335.59,606.82,1314.75,95.288
2016-09-16 00:00:00,2139.16,12.778,2935.25,23335.59,606.86,1310.35,96.108
2016-09-17 00:00:00,2139.16,12.778,2935.25,23335.59,606.86,1310.35,96.108
2016-09-18 00:00:00,2139.16,12.778,2935.25,23335.59,608.38,1310.35,96.108
2016-09-19 00:00:00,2139.12,13.377,2968.31,23550.45,609.32,1313.19,95.841
2016-09-20 00:00:00,2139.76,13.029,2964.86,23530.86,608.39,1314.84,96.019
2016-09-21 00:00:00,2163.12,13.267,2982.18,23669.9,595.31,1335.17,95.66
2016-09-22 00:00:00,2177.18,13.553,3051.69,23759.8,596.61,1337.07,95.448
2016-09-23 00:00:00,2164.69,14.01,3032.31,23686.48,602.0,1337.56,95.477
2016-09-24 00:00:00,2164.69,14.01,3032.31,23686.48,602.0,1337.56,95.477
2016-09-25 00:00:00,2164.69,14.01,3032.31,23686.48,600.17,1337.56,95.477
2016-09-26 00:00:00,2146.1,13.898,2975.88,23317.92,606.34,1337.95,95.297
2016-09-27 00:00:00,2159.93,13.3,2970.84,23571.9,602.9,1327.32,95.435
2016-09-28 00:00:00,2171.37,13.9,2991.11,23619.65,604.39,1321.54,95.431
2016-09-29 00:00:00,2151.13,13.95,2991.58,23739.47,606.52,1320.37,95.535
2016-09-30 00:00:00,2168.27,15.35,3002.24,23297.15,605.99,1315.87,95.463
2016-10-01 00:00:00,2168.27,15.35,3002.24,23297.15,605.99,1315.87,95.463
2016-10-02 00:00:00,2168.27,15.35,3002.24,23297.15,609.68,1315.87,95.463
2016-10-03 00:00:00,2161.2,15.598,2998.5,23584.43,612.58,1311.6,95.695
2016-10-04 00:00:00,2150.49,15.975,3029.5,23689.44,609.22,1268.44,96.169
2016-10-05 00:00:00,2159.73,16.128,3026.28,23788.31,612.79,1266.85,96.125
2016-10-06 00:00:00,2160.77,16.438,3021.58,23952.5,611.75,1254.38,96.765
2016-10-07 00:00:00,2153.74,16.075,3000.57,23851.82,617.94,1257.08,96.632
2016-10-08 00:00:00,2153.74,16.075,3000.57,23851.82,617.94,1257.08,96.632
2016-10-09 00:00:00,2153.74,16.075,3000.57,23851.82,615.67,1257.08,96.632
2016-10-10 00:00:00,2163.66,15.818,3035.76,23851.82,616.89,1259.65,96.929
2016-10-11 00:00:00,2136.73,15.459,3020.69,23549.52,637.73,1252.8,97.69
2016-10-12 00:00:00,2139.18,15.397,3008.03,23407.05,634.14,1255.25,97.966
2016-10-13 00:00:00,2132.55,15.725,2975.04,23031.3,635.24,1258.09,97.516
2016-10-14 00:00:00,2132.98,16.147,3025.19,23233.31,638.58,1251.03,98.019
2016-10-15 00:00:00,2132.98,16.147,3025.19,23233.31,638.58,1251.03,98.019
2016-10-16 00:00:00,2132.98,16.147,3025.19,23233.31,640.55,1251.03,98.019
2016-10-17 00:00:00,2126.5,16.29,3008.72,23037.54,637.1,1255.85,97.888
2016-10-18 00:00:00,2139.6,16.76,3046.99,23394.39,632.76,1262.5,97.895
2016-10-19 00:00:00,2144.29,16.746,3055.94,23304.97,628.47,1269.23,97.92
2016-10-20 00:00:00,2141.34,16.902,3076.63,23374.4,628.83,1265.76,98.315
2016-10-21 00:00:00,2141.16,16.775,3077.65,23374.4,630.53,1266.46,98.695
2016-10-22 00:00:00,2141.16,16.775,3077.65,23374.4,630.53,1266.46,98.695
2016-10-23 00:00:00,2141.16,16.775,3077.65,23374.4,649.47,1266.46,98.695
2016-10-24 00:00:00,2151.33,17.295,3093.86,23604.08,648.56,1264.44,98.756
2016-10-25 00:00:00,2143.16,17.587,3087.41,23565.11,654.08,1273.87,98.719
2016-10-26 00:00:00,2139.43,17.132,3080.98,23325.43,669.58,1267.1,98.629
2016-10-27 00:00:00,2133.04,17.434,3085.17,23132.35,681.14,1268.4,98.888
2016-10-28 00:00:00,2126.41,17.25,3079.24,22954.81,688.36,1275.47,98.348
2016-10-29 00:00:00,2126.41,17.25,3079.24,22954.81,688.36,1275.47,98.348
2016-10-30 00:00:00,2126.41,17.25,3079.24,22954.81,699.88,1275.47,98.348
2016-10-31 00:00:00,2126.15,17.791,3055.25,22934.54,702.17,1277.21,98.445
2016-11-01 00:00:00,2111.72,18.447,3023.15,23147.07,727.97,1288.2,97.699
2016-11-02 00:00:00,2097.94,18.955,2980.17,22810.5,730.21,1296.81,97.398
2016-11-03 00:00:00,2088.66,18.868,2973.49,22683.51,695.18,1302.7,97.157
2016-11-04 00:00:00,2085.18,18.338,2954.53,22642.62,698.86,1305.06,97.065
2016-11-05 00:00:00,2085.18,18.338,2954.53,22642.62,698.86,1305.06,97.065
2016-11-06 00:00:00,2085.18,18.338,2954.53,22642.62,711.15,1305.06,97.065
2016-11-07 00:00:00,2131.52,17.988,3009.28,22801.4,706.9,1281.64,97.781
2016-11-08 00:00:00,2139.56,17.646,3023.43,22909.47,711.51,1275.68,97.861
2016-11-09 00:00:00,2163.26,17.914,3056.29,22415.19,717.24,1277.98,98.504
2016-11-10 00:00:00,2167.48,18.071,3046.59,22839.11,709.83,1259.2,98.785
2016-11-11 00:00:00,2164.45,18.062,3030.02,22531.09,714.94,1227.64,99.06
2016-11-12 00:00:00,2164.45,18.062,3030.02,22531.09,714.94,1227.64,99.06
2016-11-13 00:00:00,2164.45,18.062,3030.02,22531.09,704.6,1227.64,99.06
2016-11-14 00:00:00,2164.2,17.589,3039.8,22222.22,706.89,1221.35,100.11
2016-11-15 00:00:00,2180.39,17.85,3049.72,22323.91,710.94,1228.73,100.23
2016-11-16 00:00:00,2176.94,17.63,3026.36,22280.53,741.01,1224.99,100.41
2016-11-17 00:00:00,2187.12,17.638,3041.79,22262.88,738.34,1216.42,100.89
2016-11-18 00:00:00,2181.9,17.898,3020.83,22344.21,743.26,1207.89,101.21
2016-11-19 00:00:00,2181.9,17.898,3020.83,22344.21,743.26,1207.89,101.21
2016-11-20 00:00:00,2181.9,17.898,3020.83,22344.21,726.77,1207.89,101.21
2016-11-21 00:00:00,2198.18,17.37,3032.97,22357.78,737.46,1214.23,101.05
2016-11-22 00:00:00,2202.94,17.629,3044.33,22678.07,747.89,1212.32,101.04
2016-11-23 00:00:00,2204.72,17.805,3032.14,22676.69,739.75,1188.32,101.7
2016-11-24 00:00:00,2204.72,17.844,3040.6,22608.49,736.33,1181.67,101.7
2016-11-25 00:00:00,2213.35,17.703,3048.38,22723.45,737.69,1183.56,101.49
2016-11-26 00:00:00,2213.35,17.703,3048.38,22723.45,737.69,1183.56,101.49
2016-11-27 00:00:00,2213.35,17.703,3048.38,22723.45,732.18,1183.56,101.49
2016-11-28 00:00:00,2201.72,17.961,3016.8,22830.57,731.27,1194.0,101.33
2016-11-29 00:00:00,2204.66,17.971,3038.42,22737.07,731.34,1188.31,100.93
2016-11-30 00:00:00,2198.81,18.213,3051.61,22789.77,743.26,1173.2,101.5
2016-12-01 00:00:00,2191.08,18.09,3030.98,22878.23,752.42,1171.69,101.04
2016-12-02 00:00:00,2191.95,17.54,3015.13,22564.82,774.0,1177.43,100.77
2016-12-03 00:00:00,2191.95,17.54,3015.13,22564.82,774.0,1177.43,100.77
2016-12-04 00:00:00,2191.95,17.54,3015.13,22564.82,764.73,1177.43,100.77
2016-12-05 00:00:00,2204.71,16.967,3052.75,22505.55,753.78,1170.38,100.09
2016-12-06 00:00:00,2212.23,16.316,3100.76,22675.15,757.6,1169.85,100.49
2016-12-07 00:00:00,2241.35,16.25,3142.24,22800.92,766.43,1173.98,100.23
2016-12-08 00:00:00,2246.19,16.404,3185.79,22861.84,770.91,1170.78,101.1
2016-12-09 00:00:00,2259.53,16.492,3197.54,22760.98,771.14,1159.86,101.59
2016-12-10 00:00:00,2259.53,16.492,3197.54,22760.98,771.14,1159.86,101.59
2016-12-11 00:00:00,2259.53,16.492,3197.54,22760.98,768.3,1159.86,101.59
2016-12-12 00:00:00,2256.96,17.1,3199.11,22433.02,777.62,1162.22,101.03
2016-12-13 00:00:00,2271.72,17.133,3236.71,22446.7,781.51,1158.54,101.07
2016-12-14 00:00:00,2253.28,17.124,3211.71,22456.62,777.97,1142.95,101.76
2016-12-15 00:00:00,2262.03,17.17,3249.74,22059.4,776.71,1128.5,103.02
2016-12-16 00:00:00,2258.07,17.499,3259.24,22020.75,780.68,1134.88,102.95
2016-12-17 00:00:00,2258.07,17.499,3259.24,22020.75,780.68,1134.88,102.95
2016-12-18 00:00:00,2258.07,17.499,3259.24,22020.75,789.84,1134.88,102.95
2016-12-19 00:00:00,2262.53,17.35,3257.85,21832.68,790.38,1138.21,103.14
2016-12-20 00:00:00,2270.76,17.499,3279.41,21729.06,793.04,1132.35,103.29
2016-12-21 00:00:00,2265.18,17.63,3270.75,21809.8,825.33,1131.61,103.02
2016-12-22 00:00:00,2260.96,18.061,3269.51,21636.2,861.51,1128.38,103.09
2016-12-23 00:00:00,2263.79,18.081,3273.97,21574.76,904.48,1133.3,103.01
2016-12-24 00:00:00,2263.79,18.081,3273.97,21574.76,904.48,1133.3,103.01
2016-12-25 00:00:00,2263.79,18.081,3273.97,21574.76,890.9,1133.3,103.01
2016-12-26 00:00:00,2263.79,18.081,3273.97,21574.76,898.25,1133.3,102.97
2016-12-27 00:00:00,2268.88,18.334,3278.53,21574.76,931.73,1138.78,103.02
2016-12-28 00:00:00,2249.92,18.774,3278.72,21754.74,967.36,1141.67,103.3
2016-12-29 00:00:00,2249.26,18.996,3271.76,21790.91,968.09,1158.19,102.68
2016-12-30 00:00:00,2238.83,19.541,3290.52,22000.56,952.01,1147.5,102.21
2016-12-31 00:00:00,2238.83,19.541,3290.52,22000.56,952.01,1147.5,102.21
2017-01-01 00:00:00,2238.83,19.541,3290.52,22000.56,1003.0,1147.5,102.21
2017-01-02 00:00:00,2238.83,19.202,3308.67,22000.56,1012.35,1147.5,102.78
2017-01-03 00:00:00,2257.83,18.385,3315.02,22150.4,1024.38,1158.84,103.21
2017-01-04 00:00:00,2270.75,18.843,3317.52,22134.47,1091.66,1163.65,102.7
2017-01-05 00:00:00,2269.0,18.86,3316.47,22456.69,971.26,1180.12,101.52
2017-01-06 00:00:00,2276.98,18.543,3321.17,22503.01,898.16,1172.63,102.22
2017-01-07 00:00:00,2276.98,18.543,3321.17,22503.01,898.16,1172.63,102.22
2017-01-08 00:00:00,2276.98,18.543,3321.17,22503.01,917.41,1172.63,102.22
2017-01-09 00:00:00,2268.9,19.137,3308.97,22558.69,897.51,1181.1,101.93
2017-01-10 00:00:00,2268.9,19.806,3306.21,22744.85,909.81,1187.88,102.01
2017-01-11 00:00:00,2275.32,20.501,3307.94,22935.35,789.11,1191.62,101.78
2017-01-12 00:00:00,2270.44,20.319,3286.7,22829.02,827.63,1195.43,101.35
2017-01-13 00:00:00,2274.64,20.008,3324.34,22937.38,830.7,1197.34,101.18
2017-01-14 00:00:00,2274.64,20.008,3324.34,22937.38,830.7,1197.34,101.18
2017-01-15 00:00:00,2274.64,20.008,3324.34,22937.38,822.2,1197.34,101.18
2017-01-16 00:00:00,2274.64,19.002,3294.53,22718.15,833.1,1202.73,101.18
2017-01-17 00:00:00,2267.89,19.465,3285.04,22840.97,898.92,1217.07,100.33
2017-01-18 00:00:00,2271.89,19.619,3294.0,23098.26,875.76,1204.3,100.93
2017-01-19 00:00:00,2263.69,19.909,3290.33,23049.96,907.31,1204.85,101.15
2017-01-20 00:00:00,2271.31,20.493,3299.44,22885.91,898.86,1210.32,100.74
2017-01-21 00:00:00,2271.31,20.493,3299.44,22885.91,898.86,1210.32,100.74
2017-01-22 00:00:00,2271.31,20.493,3299.44,22885.91,920.85,1210.32,100.74
2017-01-23 00:00:00,2265.2,21.128,3273.04,22898.52,921.64,1218.23,100.16
2017-01-24 00:00:00,2280.07,20.703,3281.53,22949.86,898.19,1208.94,100.35
2017-01-25 00:00:00,2298.37,20.023,3326.15,23049.12,895.34,1200.69,100.03
2017-01-26 00:00:00,2296.68,19.846,3319.13,23374.17,914.19,1188.5,100.38
2017-01-27 00:00:00,2294.69,19.5,3303.33,23360.78,919.95,1191.2,100.53
2017-01-28 00:00:00,2294.69,19.5,3303.33,23360.78,919.95,1191.2,100.53
2017-01-29 00:00:00,2294.69,19.5,3303.33,23360.78,917.01,1191.2,100.53
2017-01-30 00:00:00,2280.9,20.4,3262.72,23360.78,922.79,1195.7,100.43
2017-01-31 00:00:00,2278.87,20.749,3230.68,23360.78,961.69,1210.72,99.512
2017-02-01 00:00:00,2279.55,21.515,3258.92,23318.39,979.37,1209.84,99.641
2017-02-02 00:00:00,2280.85,21.75,3253.61,23184.52,1010.14,1215.96,99.79
2017-02-03 00:00:00,2297.42,22.243,3273.11,23129.21,1011.67,1220.3,99.868
2017-02-04 00:00:00,2297.42,22.243,3273.11,23129.21,1011.67,1220.3,99.868
2017-02-05 00:00:00,2297.42,22.243,3273.11,23129.21,1013.48,1220.3,99.868
2017-02-06 00:00:00,2292.56,21.942,3238.31,23348.24,1025.29,1235.53,99.907
2017-02-07 00:00:00,2293.08,21.27,3235.71,23331.57,1052.19,1233.85,100.26
2017-02-08 00:00:00,2294.67,20.291,3238.04,23485.13,1060.55,1241.53,100.28
2017-02-09 00:00:00,2307.87,20.188,3277.79,23525.14,977.4,1228.36,100.65
2017-02-10 00:00:00,2316.1,19.772,3270.83,23574.98,1004.03,1233.62,100.8
2017-02-11 00:00:00,2316.1,19.772,3270.83,23574.98,1004.03,1233.62,100.8
2017-02-12 00:00:00,2316.1,19.772,3270.83,23574.98,1002.11,1233.62,100.8
2017-02-13 00:00:00,2328.25,19.05,3305.23,23710.98,1002.4,1225.26,100.96
2017-02-14 00:00:00,2337.58,18.731,3308.89,23703.01,1011.27,1228.13,101.25
2017-02-15 00:00:00,2349.25,18.85,3323.71,23994.87,1015.44,1233.7,101.18
2017-02-16 00:00:00,2347.22,19.01,3311.04,24107.7,1038.54,1239.04,100.44
2017-02-17 00:00:00,2351.16,18.476,3308.81,24033.74,1058.86,1234.6,100.95
2017-02-18 00:00:00,2351.16,18.476,3308.81,24033.74,1058.86,1234.6,100.95
2017-02-19 00:00:00,2351.16,18.476,3308.81,24033.74,1055.12,1234.6,100.95
2017-02-20 00:00:00,2351.16,18.569,3312.39,24146.08,1064.11,1238.47,100.95
2017-02-21 00:00:00,2365.38,18.121,3339.33,23963.63,1115.67,1235.74,101.37
2017-02-22 00:00:00,2362.82,18.046,3339.27,24201.96,1129.3,1237.44,101.22
2017-02-23 00:00:00,2363.81,18.302,3333.96,24114.86,1164.1,1249.56,101.05
2017-02-24 00:00:00,2367.34,17.798,3304.09,23965.7,1177.28,1257.19,101.09
2017-02-25 00:00:00,2367.34,17.798,3304.09,23965.7,1177.28,1257.19,101.09
2017-02-26 00:00:00,2367.34,17.798,3304.09,23965.7,1177.78,1257.19,101.09
2017-02-27 00:00:00,2369.75,17.281,3309.3,23925.05,1194.26,1252.73,101.13
2017-02-28 00:00:00,2363.64,16.896,3319.61,23740.73,1192.7,1248.44,101.12
2017-03-01 00:00:00,2395.96,17.112,3390.2,23776.49,1225.32,1249.69,101.78
2017-03-02 00:00:00,2381.92,16.76,3384.71,23728.07,1257.94,1234.25,102.2
2017-03-03 00:00:00,2383.12,16.766,3403.39,23552.72,1277.39,1234.81,101.54
2017-03-04 00:00:00,2383.12,16.766,3403.39,23552.72,1277.39,1234.81,101.54
2017-03-05 00:00:00,2383.12,16.766,3403.39,23552.72,1277.57,1234.81,101.54
2017-03-06 00:00:00,2375.31,16.614,3387.46,23596.28,1277.65,1225.29,101.64
2017-03-07 00:00:00,2368.39,16.503,3385.12,23681.07,1245.0,1215.86,101.81
2017-03-08 00:00:00,2362.98,16.245,3389.62,23782.27,1165.19,1208.31,102.07
2017-03-09 00:00:00,2364.87,16.121,3409.89,23501.56,1199.86,1201.24,101.85
2017-03-10 00:00:00,2372.6,16.15,3416.27,23568.67,1100.56,1204.64,101.25
2017-03-11 00:00:00,2372.6,16.15,3416.27,23568.67,1100.56,1204.64,101.25
2017-03-12 00:00:00,2372.6,16.15,3416.27,23568.67,1223.39,1204.64,101.25
2017-03-13 00:00:00,2373.47,15.825,3415.49,23829.67,1237.5,1204.3,101.31
2017-03-14 00:00:00,2365.45,15.925,3399.43,23827.95,1253.21,1199.12,101.7
2017-03-15 00:00:00,2385.26,16.095,3409.32,23792.85,1251.57,1219.88,100.74
2017-03-16 00:00:00,2381.38,15.979,3439.96,24288.28,1148.5,1226.61,100.36
2017-03-17 00:00:00,2378.25,15.983,3448.41,24309.93,1096.91,1229.26,100.3
2017-03-18 00:00:00,2378.25,15.983,3448.41,24309.93,1096.91,1229.26,100.3
2017-03-19 00:00:00,2378.25,15.983,3448.41,24309.93,1039.64,1229.26,100.3
2017-03-20 00:00:00,2373.47,15.775,3437.48,24501.99,1023.8,1234.24,100.41
2017-03-21 00:00:00,2344.02,15.636,3429.62,24593.12,1092.56,1244.81,99.813
2017-03-22 00:00:00,2348.45,15.6,3420.7,24320.41,1009.31,1248.84,99.677
2017-03-23 00:00:00,2345.96,15.579,3452.18,24327.7,1038.9,1245.2,99.76
2017-03-24 00:00:00,2343.98,15.247,3444.15,24358.27,960.74,1243.57,99.627
2017-03-25 00:00:00,2343.98,15.247,3444.15,24358.27,960.74,1243.57,99.627
2017-03-26 00:00:00,2343.98,15.247,3444.15,24358.27,974.59,1243.57,99.627
2017-03-27 00:00:00,2341.59,14.937,3437.14,24193.7,1023.73,1254.86,99.166
2017-03-28 00:00:00,2358.57,15.074,3465.07,24345.87,1030.17,1251.82,99.712
2017-03-29 00:00:00,2361.13,15.576,3475.27,24392.05,1039.32,1253.45,99.998
2017-03-30 00:00:00,2368.06,15.937,3481.58,24301.09,1035.44,1242.64,100.41
2017-03-31 00:00:00,2362.72,15.801,3500.93,24111.59,1074.69,1249.2,100.35
2017-04-01 00:00:00,2362.72,15.801,3500.93,24111.59,1074.69,1249.2,100.35
2017-04-02 00:00:00,2362.72,15.801,3500.93,24111.59,1109.08,1249.2,100.35
2017-04-03 00:00:00,2358.84,15.991,3472.94,24261.48,1153.83,1253.5,100.54
2017-04-04 00:00:00,2360.16,16.133,3481.66,24261.48,1138.86,1256.28,100.54
2017-04-05 00:00:00,2352.95,16.223,3472.58,24400.8,1128.13,1255.76,100.56
2017-04-06 00:00:00,2357.49,16.15,3489.57,24273.72,1199.17,1251.7,100.67
2017-04-07 00:00:00,2355.54,15.835,3495.8,24267.3,1199.24,1254.53,101.18
2017-04-08 00:00:00,2355.54,15.835,3495.8,24267.3,1199.24,1254.53,101.18
2017-04-09 00:00:00,2355.54,15.835,3495.8,24267.3,1210.11,1254.53,101.18
2017-04-10 00:00:00,2357.16,15.514,3480.44,24262.18,1203.1,1254.68,101.02
2017-04-11 00:00:00,2353.78,15.5,3470.04,24088.46,1226.7,1274.86,100.71
2017-04-12 00:00:00,2344.93,15.635,3468.51,24313.5,1216.07,1286.78,100.78
2017-04-13 00:00:00,2328.95,15.65,3448.26,24261.66,1170.01,1287.92,100.49
2017-04-14 00:00:00,2328.95,15.65,3448.26,24261.66,1183.59,1285.69,100.51
2017-04-15 00:00:00,2328.95,15.65,3448.26,24261.66,1183.59,1285.69,100.51
2017-04-16 00:00:00,2328.95,15.65,3448.26,24261.66,1180.36,1285.69,100.51
2017-04-17 00:00:00,2349.01,15.65,3448.26,24261.66,1193.94,1284.71,100.29
2017-04-18 00:00:00,2342.19,16.234,3409.78,23924.54,1204.67,1289.76,99.499
2017-04-19 00:00:00,2338.17,16.164,3420.99,23825.88,1206.45,1280.21,99.738
2017-04-20 00:00:00,2355.84,16.043,3440.03,24056.98,1240.02,1281.9,99.778
2017-04-21 00:00:00,2348.69,16.321,3440.27,24042.02,1242.73,1284.44,99.977
2017-04-22 00:00:00,2348.69,16.321,3440.27,24042.02,1242.73,1284.44,99.977
2017-04-23 00:00:00,2348.69,16.321,3440.27,24042.02,1245.74,1284.44,99.977
2017-04-24 00:00:00,2374.15,16.125,3577.38,24139.48,1255.91,1276.31,99.092
2017-04-25 00:00:00,2388.61,15.774,3583.16,24455.94,1281.47,1264.13,98.785
2017-04-26 00:00:00,2387.45,16.062,3578.71,24578.43,1294.3,1269.22,99.045
2017-04-27 00:00:00,2388.77,16.049,3563.29,24698.48,1347.91,1264.3,99.076
2017-04-28 00:00:00,2384.2,16.182,3559.59,24615.13,1304.91,1268.28,99.05
2017-04-29 00:00:00,2384.2,16.182,3559.59,24615.13,1304.91,1268.28,99.05
2017-04-30 00:00:00,2384.2,16.182,3559.59,24615.13,1356.03,1268.28,99.05
2017-05-01 00:00:00,2388.33,16.175,3559.59,24615.13,1435.89,1256.58,99.077
2017-05-02 00:00:00,2391.17,16.448,3578.21,24696.13,1439.45,1256.76,98.976
2017-05-03 00:00:00,2388.13,16.327,3586.25,24696.13,1516.69,1238.17,99.209
2017-05-04 00:00:00,2389.52,15.9,3627.88,24683.88,1502.29,1228.16,98.797
2017-05-05 00:00:00,2399.29,15.822,3658.79,24476.35,1529.41,1228.01,98.648
2017-05-06 00:00:00,2399.29,15.822,3658.79,24476.35,1529.41,1228.01,98.648
2017-05-07 00:00:00,2399.29,15.822,3658.79,24476.35,1556.06,1228.01,98.648
2017-05-08 00:00:00,2399.38,15.457,3642.11,24577.91,1657.55,1226.23,99.06
2017-05-09 00:00:00,2396.92,15.42,3649.08,24889.03,1712.16,1221.23,99.658
2017-05-10 00:00:00,2399.63,15.542,3645.74,25015.42,1776.34,1219.1,99.669
2017-05-11 00:00:00,2394.44,15.4,3623.55,25125.55,1820.84,1225.04,99.623
2017-05-12 00:00:00,2390.9,15.35,3637.52,25156.34,1691.8,1228.43,99.252
2017-05-13 00:00:00,2390.9,15.35,3637.52,25156.34,1691.8,1228.43,99.252
2017-05-14 00:00:00,2390.9,15.35,3637.52,25156.34,1790.31,1228.43,99.252
2017-05-15 00:00:00,2402.32,15.49,3641.88,25371.59,1719.63,1230.82,98.911
2017-05-16 00:00:00,2400.67,15.345,3641.89,25335.94,1769.41,1237.24,98.105
2017-05-17 00:00:00,2357.03,15.578,3584.83,25293.63,1816.73,1261.36,97.575
2017-05-18 00:00:00,2365.72,15.722,3562.22,25136.52,1883.04,1247.07,97.879
2017-05-19 00:00:00,2381.73,15.5,3587.01,25174.87,1938.04,1255.93,97.142
2017-05-20 00:00:00,2381.73,15.5,3587.01,25174.87,1938.04,1255.93,97.142
2017-05-21 00:00:00,2381.73,15.5,3587.01,25174.87,2011.23,1255.93,97.142
2017-05-22 00:00:00,2394.02,15.501,3576.53,25391.34,2149.63,1260.63,96.984
2017-05-23 00:00:00,2398.42,15.634,3595.03,25403.15,2216.18,1251.22,97.351
2017-05-24 00:00:00,2404.39,15.549,3586.62,25428.5,2435.88,1258.73,97.238
2017-05-25 00:00:00,2415.07,15.377,3584.55,25630.78,2465.54,1255.67,97.248
2017-05-26 00:00:00,2415.82,15.35,3579.02,25639.27,2268.7,1266.76,97.442
2017-05-27 00:00:00,2415.82,15.35,3579.02,25639.27,2268.7,1266.76,97.442
2017-05-28 00:00:00,2415.82,15.35,3579.02,25639.27,2118.76,1266.76,97.442
2017-05-29 00:00:00,2415.82,15.425,3578.95,25701.63,2306.61,1268.1,97.442
2017-05-30 00:00:00,2412.91,15.65,3561.22,25701.63,2249.94,1263.09,97.28
2017-05-31 00:00:00,2411.8,15.295,3554.59,25660.65,2286.1,1268.92,96.922
2017-06-01 00:00:00,2430.06,15.1,3567.02,25809.22,2410.55,1265.96,97.198
2017-06-02 00:00:00,2439.07,14.943,3591.82,25924.05,2430.83,1279.17,96.715
2017-06-03 00:00:00,2439.07,14.943,3591.82,25924.05,2430.83,1279.17,96.715
2017-06-04 00:00:00,2439.07,14.943,3591.82,25924.05,2504.5,1279.17,96.715
2017-06-05 00:00:00,2436.1,15.025,3579.55,25862.99,2663.5,1279.8,96.799
2017-06-06 00:00:00,2429.33,14.846,3554.18,25997.14,2871.13,1294.39,96.636
2017-06-07 00:00:00,2433.14,14.925,3548.84,25974.16,2738.88,1287.15,96.748
2017-06-08 00:00:00,2433.79,15.285,3563.88,26063.06,2749.46,1278.01,96.918
2017-06-09 00:00:00,2431.77,15.002,3586.07,26030.29,2834.48,1266.76,97.274
2017-06-10 00:00:00,2431.77,15.002,3586.07,26030.29,2834.48,1266.76,97.274
2017-06-11 00:00:00,2431.77,15.002,3586.07,26030.29,2922.82,1266.76,97.274
2017-06-12 00:00:00,2429.39,14.794,3543.95,25708.04,2599.16,1266.18,97.138
2017-06-13 00:00:00,2440.35,14.671,3557.87,25852.1,2701.55,1266.55,96.975
2017-06-14 00:00:00,2437.92,14.7,3547.15,25875.9,2552.48,1260.86,96.939
2017-06-15 00:00:00,2432.46,14.583,3525.46,25565.34,2361.34,1253.98,97.433
2017-06-16 00:00:00,2433.15,14.599,3543.88,25626.49,2484.65,1253.73,97.164
2017-06-17 00:00:00,2433.15,14.599,3543.88,25626.49,2484.65,1253.73,97.164
2017-06-18 00:00:00,2433.15,14.599,3543.88,25626.49,2471.55,1253.73,97.164
2017-06-19 00:00:00,2453.46,14.755,3579.58,25924.55,2573.17,1243.84,97.548
2017-06-20 00:00:00,2437.03,14.794,3560.66,25843.04,2749.63,1243.01,97.76
2017-06-21 00:00:00,2435.61,14.733,3554.35,25694.58,2659.27,1246.48,97.559
2017-06-22 00:00:00,2434.5,14.619,3555.76,25674.53,2671.67,1250.51,97.593
2017-06-23 00:00:00,2438.3,14.625,3543.68,25670.05,2707.64,1256.71,97.264
2017-06-24 00:00:00,2438.3,14.625,3543.68,25670.05,2707.64,1256.71,97.264
2017-06-25 00:00:00,2438.3,14.625,3543.68,25670.05,2472.48,1256.71,97.264
2017-06-26 00:00:00,2439.07,14.799,3561.76,25871.89,2347.32,1244.72,97.426
2017-06-27 00:00:00,2419.38,15.011,3538.32,25839.99,2457.46,1247.17,96.394
2017-06-28 00:00:00,2440.69,15.127,3535.7,25683.5,2593.58,1249.27,96.01
2017-06-29 00:00:00,2419.7,14.975,3471.33,25965.42,2558.28,1245.51,95.628
2017-06-30 00:00:00,2423.41,14.84,3441.88,25764.58,2502.5,1241.61,95.628
2017-07-01 00:00:00,2423.41,14.84,3441.88,25764.58,2502.5,1241.61,95.628
2017-07-02 00:00:00,2423.41,14.84,3441.88,25764.58,2497.65,1241.61,95.628
2017-07-03 00:00:00,2429.01,15.124,3491.81,25784.17,2557.75,1220.2,96.218
2017-07-04 00:00:00,2429.01,14.954,3479.47,25389.01,2575.53,1223.42,96.218
2017-07-05 00:00:00,2432.54,14.949,3478.41,25521.97,2611.09,1227.04,96.29
2017-07-06 00:00:00,2409.75,15.003,3462.06,25465.22,2597.68,1225.22,95.802
2017-07-07 00:00:00,2425.18,14.776,3463.84,25340.85,2514.87,1212.46,96.008
2017-07-08 00:00:00,2425.18,14.776,3463.84,25340.85,2514.87,1212.46,96.008
2017-07-09 00:00:00,2425.18,14.776,3463.84,25340.85,2527.97,1212.46,96.008
2017-07-10 00:00:00,2427.43,14.597,3478.06,25500.06,2384.54,1214.36,96.022
2017-07-11 00:00:00,2425.53,14.461,3464.48,25877.64,2328.94,1217.72,95.669
2017-07-12 00:00:00,2443.25,14.469,3515.23,26043.64,2382.02,1220.51,95.761
