mu,V0,sigma_BS,LL
-0.00731794677239063,0.0135194259878816,0.116273066476642,-14.0607359227205
-0.00552620305216271,0.0135194259878816,0.116273066476642,-13.9682854001187
-0.00634831515014874,0.0135194259878816,0.116273066476642,-13.9856221459587
-0.00073431838776724,0.0135194259878816,0.116273066476642,-14.7137089741219
-0.00383713976222266,0.0135194259878816,0.116273066476642,-14.0661286514701
-0.0117141313995939,0.0135194259878816,0.116273066476642,-15.1435372878265
-0.00734624376297174,0.0135194259878816,0.116273066476642,-14.063816522721
-0.0036287104487246,0.0135194259878816,0.116273066476642,-14.090646862461
-0.00423646770887241,0.0184797220585053,0.135940141453896,-14.5729056742924
-0.0108934480363725,0.0214852364396658,0.146578431017888,-15.6783816987589
-0.00711926249958845,0.0214852364396658,0.146578431017888,-14.8748047675534
-0.00350397885248728,0.0155252521667927,0.124600369850144,-14.3386229732976
-0.000834791362077834,0.0155252521667927,0.124600369850144,-14.9162932606327
-0.000983293530523381,0.0155252521667927,0.124600369850144,-14.8723775249426
-0.00792329979332396,0.00309459978679463,0.0556291271439219,-13.1515401054458
-0.00414903255513792,0.00309459978679463,0.0556291271439219,-13.0061259014323
-0.00451622569843959,0.00309459978679463,0.0556291271439219,-12.9807520366884
-0.00188489669982047,0.00309459978679463,0.0556291271439219,-13.3507870198244
-0.00177660813241139,0.00309459978679463,0.0556291271439219,-13.3753871087234
-0.00309799927954179,0.00309459978679463,0.0556291271439219,-13.1258430407856
-0.010535614802421,0.00309459978679463,0.0556291271439219,-13.7792296978353
-0.00860570619256527,0.00309459978679463,0.0556291271439219,-13.2739057032341
-0.00610457821314364,0.0147914180872333,0.121619974047166,-14.1242697771596
-0.00497788267350569,0.0147914180872333,0.121619974047166,-14.1289091010452
-0.00489317563504222,0.0444496136811071,0.210830770242645,-16.4919937009728
-0.00462363457052423,0.00419360661852803,0.0647580621894141,-12.8860604132484
-0.00697426542846933,0.00419360661852803,0.0647580621894141,-12.9324825633585
-0.00229694743342097,0.00419360661852803,0.0647580621894141,-13.1834351893802
-0.00197071042844281,0.00786520650658523,0.0886859994958913,-13.6444135385483
-0.00814881611657929,0.00786520650658523,0.0886859994958913,-13.4479973640319
-0.00289850866040696,0.00786520650658523,0.0886859994958913,-13.4615112608366
8.56405294054905e-05,0.00786520650658523,0.0886859994958913,-14.2430443326759
-0.0115117882317671,0.00786520650658523,0.0886859994958913,-14.3515502043586
