date,mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,sigma_y
2022-01-14 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-15 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-16 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-17 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-18 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-19 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-20 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-21 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-22 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-23 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-24 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-25 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-26 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-27 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-28 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
2022-01-29 00:00:00,-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286
